person_image_id,person_id,image_file_name,thumb_file_name,har_number,image_credit,is_primary,create_user_id,create_date,last_modified_user_id,last_modified_date,caption
287,3181,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-05 17:54:06,NULL,NULL,NULL
288,7373,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-05 17:55:10,NULL,NULL,NULL
289,13073,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-05 17:56:30,NULL,NULL,NULL
290,2774,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-05 17:58:47,NULL,NULL,NULL
291,2812,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 11:06:34,NULL,NULL,NULL
292,3175,953 stupa.jpg,953 stupa_thumb.jpg,935,,1,2,2010-04-07 11:20:56,NULL,NULL,NULL
294,6489,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 11:24:36,NULL,NULL,NULL
295,4167,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 11:26:26,NULL,NULL,NULL
296,10824,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 11:27:25,NULL,NULL,NULL
297,4115,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 11:28:22,NULL,NULL,NULL
299,3890,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 11:30:20,NULL,NULL,NULL
300,2799,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 11:31:39,NULL,NULL,NULL
301,11352,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 11:34:33,NULL,NULL,NULL
303,2823,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 11:55:16,NULL,NULL,NULL
304,13076,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 11:58:46,NULL,NULL,NULL
305,3881,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 13:06:49,NULL,NULL,NULL
306,13063,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 13:14:33,NULL,NULL,NULL
307,2790,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 13:32:32,NULL,NULL,NULL
308,2806,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 13:51:00,NULL,NULL,NULL
309,2798,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 14:38:41,NULL,NULL,NULL
310,13064,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 14:48:35,NULL,NULL,NULL
311,4150,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 14:50:35,NULL,NULL,NULL
312,9482,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 14:53:04,NULL,NULL,NULL
313,1981,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 14:58:53,NULL,NULL,NULL
314,1722,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 15:13:33,NULL,NULL,NULL
315,10258,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 15:42:41,NULL,NULL,NULL
316,6547,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 15:46:35,NULL,NULL,NULL
318,13065,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 15:55:34,NULL,NULL,NULL
320,3469,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 16:24:45,NULL,NULL,NULL
321,3939,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 16:30:34,NULL,NULL,NULL
322,6278,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 16:32:01,NULL,NULL,NULL
323,4170,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 16:36:28,NULL,NULL,NULL
324,13061,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 17:03:32,NULL,NULL,NULL
325,11471,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 17:05:43,NULL,NULL,NULL
326,3673,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 17:14:40,NULL,NULL,NULL
327,11453,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 17:18:07,NULL,NULL,NULL
328,7673,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 17:44:15,NULL,NULL,NULL
329,13075,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-07 17:47:15,NULL,NULL,NULL
330,4119,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 17:54:25,NULL,NULL,NULL
332,10531,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-07 18:06:08,NULL,NULL,NULL
333,12096,lopon_sangye_tenzin_large.jpg-for-web-small.jpg,lopon_sangye_tenzin_large.jpg-for-web-small_thumb.jpg,,,1,2,2010-04-07 18:09:45,NULL,NULL,NULL
334,726,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 9:36:45,NULL,NULL,NULL
335,6159,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 9:39:11,NULL,NULL,NULL
336,9297,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 9:48:32,NULL,NULL,NULL
337,4114,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 9:58:44,NULL,NULL,NULL
338,3940,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 10:06:32,NULL,NULL,NULL
339,13068,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 10:10:27,NULL,NULL,NULL
340,13071,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 10:13:02,NULL,NULL,NULL
341,13069,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 10:15:02,NULL,NULL,NULL
342,13070,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 10:29:18,NULL,NULL,NULL
343,10315,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 10:31:45,NULL,NULL,NULL
344,4175,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 10:34:43,NULL,NULL,NULL
345,6620,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 10:48:08,NULL,NULL,NULL
346,2801,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 11:38:04,NULL,NULL,NULL
348,3937,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 12:01:23,NULL,NULL,NULL
350,13078,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 12:48:28,NULL,NULL,NULL
351,7636,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 13:03:04,NULL,NULL,NULL
352,4164,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 14:07:21,NULL,NULL,NULL
353,3671,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 14:14:18,NULL,NULL,NULL
354,4368,1005 Taklungtangpa.jpg,1005 Taklungtangpa_thumb.jpg,1005,,1,2,2010-04-08 14:19:42,2,2010-04-08 14:19:52,NULL
356,4113,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 14:32:00,NULL,NULL,NULL
357,3938,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 14:46:45,NULL,NULL,NULL
358,7637,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 14:57:47,NULL,NULL,NULL
360,3125,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 15:07:20,NULL,NULL,NULL
361,13074,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 15:13:04,NULL,NULL,NULL
364,7038,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 15:30:06,NULL,NULL,NULL
365,6749,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 15:32:50,NULL,NULL,NULL
366,2280,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-08 15:37:52,NULL,NULL,NULL
367,6756,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-08 15:51:28,NULL,NULL,NULL
368,8181,73406 Choling.jpg,73406 Choling_thumb.jpg,73406,,0,2,2010-04-14 10:34:54,NULL,NULL,NULL
369,8181,65265 Khyen Kong Chog desum.jpg,65265 Khyen Kong Chog desum_thumb.jpg,65265,,0,2,2010-04-14 10:35:09,NULL,NULL,NULL
370,3178,562 Marpa and Mila.jpg,562 Marpa and Mila_thumb.jpg,562,,0,2,2010-04-19 10:59:05,NULL,NULL,NULL
371,3178,803 Mila.jpg,803 Mila_thumb.jpg,803,,1,2,2010-04-19 10:59:26,NULL,NULL,NULL
372,3178,921 Mila.jpg,921 Mila_thumb.jpg,921,,0,2,2010-04-19 11:00:14,NULL,NULL,NULL
373,3178,58970 Mila  Nalin.jpg,58970 Mila  Nalin_thumb.jpg,58970,David Nalin,0,2,2010-04-19 11:00:32,NULL,NULL,NULL
374,3178,65120 Mila.jpg,65120 Mila_thumb.jpg,65120,,0,2,2010-04-19 11:00:52,NULL,NULL,NULL
375,3178,65121.Mila.jpg,65121.Mila_thumb.jpg,65121,,0,2,2010-04-19 11:01:15,NULL,NULL,NULL
376,2387,134.ngorchen.jpg,134.ngorchen_thumb.jpg,134,,1,2,2010-04-19 11:52:57,NULL,NULL,NULL
377,1898,128 Muchen.jpg,128 Muchen_thumb.jpg,128,,0,2,2010-04-19 12:17:00,NULL,NULL,NULL
378,1898,Muchen 368.jpg,Muchen 368_thumb.jpg,368,,1,2,2010-04-19 12:17:12,NULL,NULL,NULL
379,2387,128 Ngorchen.jpg,128 Ngorchen_thumb.jpg,128,,0,2,2010-04-19 12:24:32,NULL,NULL,NULL
380,4272,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-19 13:24:55,NULL,NULL,NULL
381,3121,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-19 13:27:07,NULL,NULL,NULL
383,2338,493 Khyentse Wangchuk.jpg,493 Khyentse Wangchuk_thumb.jpg,493,,1,2,2010-04-19 14:22:50,NULL,NULL,NULL
386,13080,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-04-19 15:15:19,NULL,NULL,NULL
387,13081,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-04-19 15:20:31,NULL,NULL,NULL
388,13082,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-04-19 15:26:02,NULL,NULL,NULL
389,13083,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-04-19 15:30:33,NULL,NULL,NULL
390,13084,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-04-19 15:35:41,NULL,NULL,NULL
391,2387,457 Ngorchen.jpg,457 Ngorchen_thumb.jpg,457,,0,2,2010-04-19 16:44:53,NULL,NULL,NULL
392,2915,493 drakpa gyaltsen.jpg,493 drakpa gyaltsen_thumb.jpg,493,,0,2,2010-04-19 16:47:50,NULL,NULL,NULL
393,2137,493 Sapan.jpg,493 Sapan_thumb.jpg,493,,0,2,2010-04-19 16:50:03,NULL,NULL,NULL
394,2387,493 kunga zangpo.jpg,493 kunga zangpo_thumb.jpg,493,,0,2,2010-04-19 16:52:20,NULL,NULL,NULL
395,5858,493 Gorumpa.jpg,493 Gorumpa_thumb.jpg,493,,1,2,2010-04-19 16:57:08,NULL,NULL,NULL
396,2595,chennga drakpa gyaltsen.jpg,chennga drakpa gyaltsen_thumb.jpg,,Dan Martin,1,2,2010-04-21 10:36:23,NULL,NULL,NULL
397,13079,Me'u Gongdzo.jpg,Me'u Gongdzo_thumb.jpg,,Jean-Luc Achard,1,2,2010-04-21 14:14:41,NULL,NULL,NULL
398,5457,65159.jigme lingpa.jpg,65159.jigme lingpa_thumb.jpg,65159,,1,2,2010-04-22 14:52:53,NULL,NULL,NULL
399,5457,80185.jigme lingpa.jpg,80185.jigme lingpa_thumb.jpg,80185,,0,2,2010-04-22 14:53:12,NULL,NULL,NULL
400,7164,66250.ratna lingpa1.jpg,66250.ratna lingpa1_thumb.jpg,66250,,1,2,2010-04-22 16:48:34,NULL,NULL,NULL
401,6373,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-23 12:50:40,NULL,NULL,NULL
403,6770,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-26 10:32:33,NULL,NULL,NULL
404,6257,493 Sabzang.jpg,493 Sabzang_thumb.jpg,493,,0,2,2010-04-26 16:39:52,2,2015-03-02 11:35:10,NULL
405,8076,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-29 10:19:40,NULL,NULL,NULL
406,5977,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-29 10:44:08,NULL,NULL,NULL
407,8675,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-29 10:55:14,NULL,NULL,NULL
408,9254,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-29 11:07:24,NULL,NULL,NULL
409,4002,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-04-29 15:59:05,NULL,NULL,NULL
410,8101,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-04-29 16:05:55,NULL,NULL,NULL
411,1726,493 Sumpa Lotsawa Darma Yontan.jpg,493 Sumpa Lotsawa Darma Yontan_thumb.jpg,493,,1,2,2010-04-30 15:04:55,NULL,NULL,NULL
412,6367,493 Kyobpa Pal zangpo.jpg,493 Kyobpa Pal zangpo_thumb.jpg,493,,1,2,2010-04-30 15:32:59,NULL,NULL,NULL
413,2104,493 Lotsawa Chogden.jpg,493 Lotsawa Chogden_thumb.jpg,493,,1,2,2010-04-30 17:08:14,NULL,NULL,NULL
415,11565,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-05-05 12:35:50,NULL,NULL,NULL
416,2948,Alak Tseten 1.jpg,Alak Tseten 1_thumb.jpg,,Nicole Willock,1,2,2010-05-05 16:43:30,NULL,NULL,NULL
417,2948,Alak Tseten 2.jpg,Alak Tseten 2_thumb.jpg,,Nicole Willock,0,2,2010-05-05 16:43:51,NULL,NULL,NULL
418,2948,Alak Tseten 3.jpg,Alak Tseten 3_thumb.jpg,,Nicole Willock,0,2,2010-05-05 16:44:05,NULL,NULL,NULL
420,9788,493 Lama Ngawang Drakpa.jpg,493 Lama Ngawang Drakpa_thumb.jpg,493,,1,2,2010-05-07 12:39:01,NULL,NULL,NULL
422,2866,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-05-11 11:57:44,NULL,NULL,NULL
424,13086,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-05-11 17:04:37,NULL,NULL,NULL
425,6251,493 Khenchen Konchog Tsultrim.jpg,493 Khenchen Konchog Tsultrim_thumb.jpg,493,,1,2,2010-05-12 15:59:47,NULL,NULL,NULL
426,5999,66246.Nyangral.jpg,66246.Nyangral_thumb.jpg,66246,,0,2,2010-05-12 16:20:58,NULL,NULL,NULL
427,5437,493 Janglingpa Tashi Gyaltsen.jpg,493 Janglingpa Tashi Gyaltsen_thumb.jpg,493,,1,2,2010-05-12 17:41:33,NULL,NULL,NULL
428,6723,493 Mahavajrasana.jpg,493 Mahavajrasana_thumb.jpg,493,,1,2,2010-05-13 9:48:51,NULL,NULL,NULL
429,9590,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-05-13 11:28:24,NULL,NULL,NULL
430,13087,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-05-13 15:48:49,NULL,NULL,NULL
431,13088,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-05-13 15:53:11,NULL,NULL,NULL
432,8103,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-05-13 16:04:22,NULL,NULL,NULL
433,11597,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-05-13 16:08:59,NULL,NULL,NULL
434,3883,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-05-13 16:33:19,NULL,NULL,NULL
436,1985,493 Gorampa.jpg,493 Gorampa_thumb.jpg,493,,0,2,2010-05-17 11:41:14,NULL,NULL,NULL
438,13089,bon stupa.jpg,bon stupa_thumb.jpg,200005,,1,2,2010-05-24 20:18:14,NULL,NULL,NULL
439,4660,buddhist stupa.jpg,buddhist stupa_thumb.jpg,953,,1,2,2010-05-29 13:50:00,NULL,NULL,NULL
440,1963,buddhist stupa.jpg,buddhist stupa_thumb.jpg,953,,1,2,2010-06-03 9:57:13,NULL,NULL,NULL
443,13090,bon stupa.jpg,bon stupa_thumb.jpg,200005,,1,2,2010-06-07 14:58:32,NULL,NULL,NULL
444,13091,bon stupa 200005.jpg,bon stupa 200005_thumb.jpg,200005,,1,2,2010-06-09 12:55:48,NULL,NULL,NULL
445,5626,Buddhashri 219.jpg,Buddhashri 219_thumb.jpg,219,,0,2,2010-06-10 17:11:05,NULL,NULL,NULL
446,5626,Buddhashri 269.jpg,Buddhashri 269_thumb.jpg,269,,1,2,2010-06-10 17:11:17,NULL,NULL,NULL
447,7024,63 zhangton chobar.jpg,63 zhangton chobar_thumb.jpg,63,,1,2,2010-06-11 16:30:24,NULL,NULL,NULL
448,7024,186 Zhangton Chobar.jpg,186 Zhangton Chobar_thumb.jpg,186,,0,2,2010-06-11 16:30:33,NULL,NULL,NULL
449,2203,935 zhangton kongchok pal.jpg,935 zhangton kongchok pal_thumb.jpg,935,,1,2,2010-06-14 11:07:14,NULL,NULL,NULL
450,5406,935 Nasa.jpg,935 Nasa_thumb.jpg,935,,1,2,2010-06-14 12:02:36,NULL,NULL,NULL
451,5753,82 Draktengpa.jpg,82 Draktengpa_thumb.jpg,82,,1,2,2010-06-14 13:50:36,NULL,NULL,NULL
452,8825,Dilgo Khyentse line 2.jpg,Dilgo Khyentse line 2_thumb.jpg,,,0,1,2010-06-14 13:51:22,NULL,NULL,NULL
453,8825,Dilgo Khyentse photo 2.jpg,Dilgo Khyentse photo 2_thumb.jpg,,,0,1,2010-06-14 13:52:21,NULL,NULL,NULL
454,8825,Dilgo Khyentse photo 3.jpg,Dilgo Khyentse photo 3_thumb.jpg,,,0,1,2010-06-14 13:52:38,NULL,NULL,NULL
455,8825,Dilgo Khyentse photo.jpg,Dilgo Khyentse photo_thumb.jpg,,,0,1,2010-06-14 13:52:56,NULL,NULL,NULL
456,5401,82 Mal lotsawa.jpg,82 Mal lotsawa_thumb.jpg,82,,1,2,2010-06-14 14:36:46,NULL,NULL,NULL
457,13092,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-06-16 12:02:14,NULL,NULL,NULL
461,7370,457 Bumdrak sumpa.jpg,457 Bumdrak sumpa_thumb.jpg,457,,1,2,2010-06-23 15:44:23,NULL,NULL,NULL
462,5408,457 Yeshe Gyaltsen.jpg,457 Yeshe Gyaltsen_thumb.jpg,457,,0,2,2010-06-24 14:02:28,2,2014-07-18 14:36:34,NULL
463,7512,946 Palden Tsultrim.jpg,946 Palden Tsultrim_thumb.jpg,946,,0,2,2010-06-24 14:05:19,2,2014-07-18 15:41:50,NULL
473,1029,457 Sonam Pal.jpg,457 Sonam Pal_thumb.jpg,457,,1,2,2010-07-06 16:02:37,NULL,NULL,NULL
474,1035,457 Tashi Tsultrim.jpg,457 Tashi Tsultrim_thumb.jpg,457,,1,2,2010-07-06 16:27:56,NULL,NULL,NULL
475,2670,924 Dolpopa.jpg,924 Dolpopa_thumb.jpg,924,,1,2,2010-07-06 16:52:00,NULL,NULL,NULL
476,2712,924 taranata.jpg,924 taranata_thumb.jpg,924,,0,2,2010-07-06 16:55:50,NULL,NULL,NULL
477,9372,924 Katok Tsewang Norbu.jpg,924 Katok Tsewang Norbu_thumb.jpg,924,,0,2,2010-07-06 16:58:00,NULL,NULL,NULL
478,7053,96 Kunga Rinchen.jpg,96 Kunga Rinchen_thumb.jpg,96,,1,2,2010-07-07 16:42:50,NULL,NULL,NULL
479,3785,712 Phagpa 09.jpg,712 Phagpa 09_thumb.jpg,712,,0,2,2010-07-09 14:39:15,2,2010-10-12 17:32:06,NULL
480,13093,200005 Bon stupa.jpg,200005 Bon stupa_thumb.jpg,200005,,1,2,2010-07-09 15:09:59,NULL,NULL,NULL
482,4217,96 lhachok sengge.jpg,96 lhachok sengge_thumb.jpg,96,,0,2,2010-07-13 11:57:27,NULL,NULL,NULL
483,4217,457 lhachok sengge.jpg,457 lhachok sengge_thumb.jpg,457,,0,2,2010-07-13 11:57:38,NULL,NULL,NULL
484,4217,65232.lhachok sengge.jpg,65232.lhachok sengge_thumb.jpg,65232,,1,2,2010-07-13 11:58:02,NULL,NULL,NULL
485,3788,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-07-15 10:25:00,NULL,NULL,NULL
486,3789,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-07-15 10:48:08,NULL,NULL,NULL
487,3791,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-07-16 11:53:34,NULL,NULL,NULL
488,3792,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-07-16 11:59:22,NULL,NULL,NULL
489,3793,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-07-16 12:06:06,NULL,NULL,NULL
490,10507,96 Konchok Lhundrub.jpg,96 Konchok Lhundrub_thumb.jpg,96,,0,2,2010-07-16 15:57:57,NULL,NULL,NULL
491,10507,457 Konchok Lhundrub.jpg,457 Konchok Lhundrub_thumb.jpg,457,,1,2,2010-07-16 15:58:09,NULL,NULL,NULL
492,3795,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-07-19 16:07:47,NULL,NULL,NULL
493,3794,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-07-19 16:15:23,NULL,NULL,NULL
494,4219,457 sanggye sengge.jpg,457 sanggye sengge_thumb.jpg,457,,0,2,2010-07-19 16:44:49,NULL,NULL,NULL
495,4219,har 96 sanggye sengge.jpg,har 96 sanggye sengge_thumb.jpg,96,,1,2,2010-07-19 16:45:05,NULL,NULL,NULL
497,11618,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-07-29 12:02:09,NULL,NULL,NULL
498,5137,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-07-29 12:26:06,NULL,NULL,NULL
499,11865,362 Tsangpa Gyare.jpg,362 Tsangpa Gyare_thumb.jpg,362,,1,2,2010-08-02 15:14:29,NULL,NULL,NULL
500,11865,65249 Tsangpa Gyare.jpg,65249 Tsangpa Gyare_thumb.jpg,65249,,0,2,2010-08-02 15:16:23,NULL,NULL,NULL
501,8868,JomoMenmo.jpg,JomoMenmo_thumb.jpg,,Shechen,1,2,2010-08-02 16:32:20,NULL,NULL,NULL
503,10528,457 Konchog Palden.jpg,457 Konchog Palden_thumb.jpg,457,,1,2,2010-08-05 9:58:19,NULL,NULL,NULL
504,4220,96 Kunga Lhundrub.jpg,96 Kunga Lhundrub_thumb.jpg,96,,1,2,2010-08-09 12:04:36,NULL,NULL,NULL
505,13095,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-09 13:23:11,NULL,NULL,NULL
506,13096,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-09 16:35:52,NULL,NULL,NULL
507,13097,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-09 16:40:27,NULL,NULL,NULL
508,13094,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-09 16:52:44,NULL,NULL,NULL
509,13098,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-09 17:03:04,NULL,NULL,NULL
510,13099,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-09 17:07:18,NULL,NULL,NULL
511,13100,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-09 17:10:20,NULL,NULL,NULL
512,13101,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-09 17:13:35,NULL,NULL,NULL
513,8116,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-11 11:41:44,NULL,NULL,NULL
514,13102,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-11 11:47:05,NULL,NULL,NULL
515,13103,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-11 11:52:44,NULL,NULL,NULL
516,13104,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-11 11:57:21,NULL,NULL,NULL
517,13105,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-11 12:02:38,NULL,NULL,NULL
518,9750,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-13 11:40:23,1,2010-08-26 18:30:35,NULL
520,13106,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-13 11:45:11,NULL,NULL,NULL
521,13107,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-13 11:49:14,NULL,NULL,NULL
522,9095,18 Gyaltsab.jpg,18 Gyaltsab_thumb.jpg,18,,0,2,2010-08-13 14:38:04,NULL,NULL,NULL
523,9095,595 Gyaltsab.jpg,595 Gyaltsab_thumb.jpg,595,,0,2,2010-08-13 14:38:14,NULL,NULL,NULL
524,9095,65826 Gyaltsab.jpg,65826 Gyaltsab_thumb.jpg,65826,,1,2,2010-08-13 14:38:31,NULL,NULL,NULL
526,4267,595 Dromton.jpg,595 Dromton_thumb.jpg,595,,0,2,2010-08-23 14:08:16,NULL,NULL,NULL
527,13108,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-27 14:35:55,NULL,NULL,NULL
528,13109,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-27 14:47:07,NULL,NULL,NULL
529,13110,795 stupa.jpg,795 stupa_thumb.jpg,795,,1,2,2010-08-27 14:59:00,NULL,NULL,NULL
530,4285,953 stupa.jpg,953 stupa_thumb.jpg,953,,1,2,2010-08-27 15:13:00,NULL,NULL,NULL
532,2598,595 Dzeng Gonpawa.jpg,595 Dzeng Gonpawa_thumb.jpg,595,,1,2,2010-09-01 18:33:44,NULL,NULL,NULL
533,5717,595 Atisha.jpg,595 Atisha_thumb.jpg,595,,0,2,2010-09-01 18:36:07,NULL,NULL,NULL
534,2591,595 Neusurpa.jpg,595 Neusurpa_thumb.jpg,595,,1,2,2010-09-02 16:41:53,NULL,NULL,NULL
535,2638,595 Takmarpa.jpg,595 Takmarpa_thumb.jpg,595,,1,2,2010-09-03 13:36:23,NULL,NULL,NULL
536,4267,110 Reting Monstery.jpg,110 Reting Monstery_thumb.jpg,110,,0,2,2010-09-03 15:03:38,NULL,NULL,NULL
537,2593,595 Shubu Namkha Sengge.jpg,595 Shubu Namkha Sengge_thumb.jpg,595,,1,2,2010-09-09 13:19:41,NULL,NULL,NULL
538,5786,110 Reting Monstery.jpg,110 Reting Monstery_thumb.jpg,110,,0,2,2010-09-09 13:32:21,NULL,NULL,NULL
