teacher_id,teacher_tbrc_rid,teacher_default_name,teacher_default_name-_lang-encoding,teacher_has_bio,student_id,student_tbrc_rid,student_default_name,student_default_name-_lang-encoding,student_has_bio
501,P0RK1228,mnyam med sangs rgyas gling pa   nam mkha' bsod nams,,NO,502,P0RK1229,zhal bu ba nam mkha' rgyal   mtshan,,NO
502,P0RK1229,zhal bu ba nam mkha' rgyal   mtshan,,NO,504,P0RK1230,rin po che nam mkha'i rdo rje,,NO
503,P0RK123,paNDi ta rdo rje shes rab,,NO,1210,P0RK543,bla ma 'phags rgyal,,NO
504,P0RK1230,rin po che nam mkha'i rdo rje,,NO,617,P0RK1359,rje bla ma grub pa'i dbang   phyug ngag dbang chos rgyal,,NO
1185,P0RK508,mai tri pa,,NO,505,P0RK1231,rgya gar phyag na (bhArata   vajrapANi),,NO
505,P0RK1231,rgya gar phyag na (bhArata   vajrapANi),,NO,506,P0RK1232,bal po bha r/Dan tu rtse,,NO
505,P0RK1231,rgya gar phyag na (bhArata   vajrapANi),,NO,509,P0RK1235,ka ma la ba dzra,,NO
506,P0RK1232,bal po bha r/Dan tu rtse,,NO,507,P0RK1233,bal po ye shes rdo rje (nepAla   jnyAnavajra),,NO
1045,P0RK296,byang sems blo gros rin chen   (bodhisattva ratnamati?),,NO,508,P0RK1234,ri khrod blo gros,,NO
508,P0RK1234,ri khrod blo gros,,NO,1185,P0RK508,mai tri pa,,NO
510,P0RK1237,grub chen ldong ngar ba ting   nge 'dzin rdo rje,,NO,511,P0RK1238,bsod snyoms pa chung ba ting   nge 'dzin bzang po,,NO
511,P0RK1238,bsod snyoms pa chung ba ting   nge 'dzin bzang po,,NO,512,P0RK1239,bal po bha rendra ru tsi   (nepAla varendraruci),,NO
512,P0RK1239,bal po bha rendra ru tsi   (nepAla varendraruci),,NO,513,P0RK1240,dpyal lo kun dga' rdo rje,,NO
513,P0RK1240,dpyal lo kun dga' rdo rje,,NO,514,P0RK1241,zar ston A tsarya,,NO
514,P0RK1241,zar ston A tsarya,,NO,1033,P0RK278,gtsang ston smra seng,,NO
1033,P0RK278,gtsang ston smra seng,,NO,515,P0RK1242,dbus pa shes rab rdo rje,,NO
843,P0RK1615,skye mdo jo gdan,,NO,516,P0RK1243,gru shAkya 'bum,,NO
518,P0RK1247,rje btsun rig byed ma   (bhaddArikA kurukullA),,NO,517,P0RK1246,rgyal po lhan skyes rol pa   (rAja sahajalalita),,NO
952,P0RK1773,gtsang po zho ra ba,,NO,520,P0RK1250,bla ma yon tan dpal,,NO
520,P0RK1250,bla ma yon tan dpal,,NO,1474,P0RK91,bu lung pa kun dga' rdo rje,,NO
520,P0RK1250,bla ma yon tan dpal,,NO,1024,P0RK259,don ri grags pa dpal (don mo   ri pa grags pa dpal),,NO
522,P0RK1253,bla ma blo gros rnam rgyal,,NO,523,P0RK1254,phyogs las rnam par rgyal ba'i   lha,,NO
524,P0RK1255,klog skya,,NO,1024,P0RK259,don ri grags pa dpal (don mo   ri pa grags pa dpal),,NO
526,P0RK1257,bsod nams rgyal mtshan,,NO,1061,P0RK322,kun dga' rgyal mtshan,,NO
527,P0RK1258,dpal mchog rdo rje chos (   shrIparama vajradharma),,NO,528,P0RK1259,yum bde ba rgyas byed ma,,NO
528,P0RK1259,yum bde ba rgyas byed ma,,NO,1086,P0RK36,dze ta ri dgra las rnam rgyal   (jetAri),,NO
529,P0RK1260,rgyal po grags pa,,NO,530,P0RK1261,byang chub 'byung gnas,,NO
530,P0RK1261,byang chub 'byung gnas,,NO,531,P0RK1262,rin po che 'od zer,,NO
531,P0RK1262,rin po che 'od zer,,NO,532,P0RK1263,yang dag sbyin pa,,NO
532,P0RK1263,yang dag sbyin pa,,NO,762,P0RK153,slob dpon shanti pa,,NO
534,P0RK1266,sangs rgyas ston tshul (sangs   rgyas ston pa tshul khrims),,NO,535,P0RK1267,khyung tshangs pa tshul khrims   rgyal mtshan,,NO
535,P0RK1267,khyung tshangs pa tshul khrims   rgyal mtshan,,NO,536,P0RK1268,slob dpon grags tshul (slob   dpon grags pa tshul khrims),,NO
536,P0RK1268,slob dpon grags tshul (slob   dpon grags pa tshul khrims),,NO,537,P0RK1269,snar thang mkhan po nyi ma   rgyal mtshan,,NO
1351,P0RK766,brom nam mkha' rin chen,,NO,537,P0RK1269,snar thang mkhan po nyi ma   rgyal mtshan,,NO
537,P0RK1269,snar thang mkhan po nyi ma   rgyal mtshan,,NO,538,P0RK1270,dbu ma grub pa brtson 'grus,,NO
537,P0RK1269,snar thang mkhan po nyi ma   rgyal mtshan,,NO,700,P0RK1454,"rin chen gling pa rin chen   byang chub (very doubtful, but clearly listed as one person in three di",,NO
538,P0RK1270,dbu ma grub pa brtson 'grus,,NO,539,P0RK1271,bla ma ka bcu pa,,NO
539,P0RK1271,bla ma ka bcu pa,,NO,540,P0RK1272,gung pa bkra shis bzang po,,NO
836,P0RK1609,mus chen rnam rgyal bzang po,,NO,541,P0RK1274,klu dbang gling pa kun dga'   rgyal po,,NO
877,P0RK1672,mkhan chen chos grub seng ge,,NO,541,P0RK1274,klu dbang gling pa kun dga'   rgyal po,,NO
1393,P0RK825,paNDi ta don yod rdo rje   (amoghavajra),,NO,542,P0RK1276,a rya pa la,,NO
542,P0RK1276,a rya pa la,,NO,1091,P0RK366,Vairocana,,NO
625,P0RK1371,dren mchog byang chub bzang   po,,NO,543,P0RK1277,dags po bkras rnam pa,,NO
543,P0RK1277,dags po bkras rnam pa,,NO,544,P0RK1278,spyan snga bsod nams lha dbang,,NO
544,P0RK1278,spyan snga bsod nams lha dbang,,NO,545,P0RK1279,rje karma 'phris pa,,NO
544,P0RK1278,spyan snga bsod nams lha dbang,,NO,626,P0RK1372,spangs gshong ha ri kha pa   dpal ldan rgyal mtshan,,NO
626,P0RK1372,spangs gshong ha ri kha pa   dpal ldan rgyal mtshan,,NO,545,P0RK1279,rje karma 'phris pa,,NO
546,P0RK1280,rdo rje gur,,NO,978,P0RK184,bram ze mchog sred (brahmaNa   vararuci),,NO
899,P0RK17,chos rje dge bzang pa,,NO,547,P0RK1281,bla ma rin chen,,NO
547,P0RK1281,bla ma rin chen,,NO,548,P0RK1282,zur shAkya dpal ba,,NO
975,P0RK18,chos rje A nanda pa,,NO,548,P0RK1282,zur shAkya dpal ba,,NO
778,P0RK1547,lha rin po che bsod nams rin   chen,,NO,549,P0RK1283,mkhan chen nam mkha' lhun   bzang,,NO
784,P0RK1552,lung pa dkon mchog rdo rje,,NO,549,P0RK1283,mkhan chen nam mkha' lhun   bzang,,NO
549,P0RK1283,mkhan chen nam mkha' lhun   bzang,,NO,779,P0RK1548,brag thog pa dpal 'dzin bzang   po,,NO
1080,P0RK352,ri sul gyi rnal 'byor ma,,NO,550,P0RK1287,bla ma paNDe ba,,NO
550,P0RK1287,bla ma paNDe ba,,NO,1519,P0RK978,bstan skyong 'bum phrag gsum   pa (trilakSa sthirapAla),,NO
552,P0RK1289,rngog chos sku rdo rje,,NO,8378,P5820,zhe sdang rdo rje,,NO
1221,P0RK562,dmar chos kyi rgyal po,,NO,553,P0RK129,sgang ston shes rab 'bum,,NO
554,P0RK1291,rnog thogs med grags pa,,NO,555,P0RK1292,rgyal tsha ra mo,,NO
555,P0RK1292,rgyal tsha ra mo,,NO,564,P0RK1302,slob dpon lcam me,,NO
556,P0RK1294,gzi brjid grags pa,,NO,557,P0RK1295,rin chen bzang po,,NO
557,P0RK1295,rin chen bzang po,,NO,558,P0RK1296,chos rgyal ba,,NO
557,P0RK1295,rin chen bzang po,,NO,567,P0RK1305,rin chen dpal,,NO
557,P0RK1295,rin chen bzang po,,NO,574,P0RK1311,sangs rgyas seng ge,,NO
558,P0RK1296,chos rgyal ba,,NO,559,P0RK1297,don grub dpal,,NO
559,P0RK1297,don grub dpal,,NO,560,P0RK1298,rngog byang chub dpal,,NO
573,P0RK1310,slob dpon bzang dpal,,NO,560,P0RK1298,rngog byang chub dpal,,NO
560,P0RK1298,rngog byang chub dpal,,NO,561,P0RK1299,rngog bsod nams don grub,,NO
569,P0RK1307,kun dga' bzang po,,NO,561,P0RK1299,rngog bsod nams don grub,,NO
561,P0RK1299,rngog bsod nams don grub,,NO,562,P0RK1300,rngog bsod nams lhun po,,NO
561,P0RK1299,rngog bsod nams don grub,,NO,570,P0RK1308,shAkya don 'grub,,NO
570,P0RK1308,shAkya don 'grub,,NO,562,P0RK1300,rngog bsod nams lhun po,,NO
562,P0RK1300,rngog bsod nams lhun po,,NO,563,P0RK1301,rngog bsod nams bstan 'dzin,,NO
564,P0RK1302,slob dpon lcam me,,NO,565,P0RK1303,slob dpon nam mkha' dbang   phyug,,NO
565,P0RK1303,slob dpon nam mkha' dbang   phyug,,NO,566,P0RK1304,kun dga' dbang phyug,,NO
566,P0RK1304,kun dga' dbang phyug,,NO,567,P0RK1305,rin chen dpal,,NO
567,P0RK1305,rin chen dpal,,NO,568,P0RK1306,grags pa rgyal mtshan,,NO
567,P0RK1305,rin chen dpal,,NO,571,P0RK1309,dpal gyi rdo rje,,NO
568,P0RK1306,grags pa rgyal mtshan,,NO,569,P0RK1307,kun dga' bzang po,,NO
574,P0RK1311,sangs rgyas seng ge,,NO,571,P0RK1309,dpal gyi rdo rje,,NO
571,P0RK1309,dpal gyi rdo rje,,NO,573,P0RK1310,slob dpon bzang dpal,,NO
575,P0RK1312,dbus stod pa dpal 'dzin nyi ma   bzang po,,NO,576,P0RK1313,bla ma stag lung pa,,NO
576,P0RK1313,bla ma stag lung pa,,NO,577,P0RK1314,zha lu ba chen po,,NO
578,P0RK1316,mkhan chen dkon mchog tshul   khrims,,NO,579,P0RK1317,gos ston rdo rje seng ge,,NO
580,P0RK1318,rnal 'byor gyi dbang phyug   (yogeshvara),,NO,1062,P0RK324,rol pa'i rdo rje (lalitavajra),,NO
581,P0RK1319,gnyen po ba slob dpon kun dga'   rgya mtsho,,NO,582,P0RK1320,dbus stod pa yon tan chos rin,,NO
582,P0RK1320,dbus stod pa yon tan chos rin,,NO,583,P0RK1321,yer pa ba brtson 'grus rgya   mtsho,,NO
582,P0RK1320,dbus stod pa yon tan chos rin,,NO,584,P0RK1322,mal gro ba grub chen chos   skyong rgya mtsho,,NO
583,P0RK1321,yer pa ba brtson 'grus rgya   mtsho,,NO,584,P0RK1322,mal gro ba grub chen chos   skyong rgya mtsho,,NO
585,P0RK1327,gling smad paNDi ta,,NO,586,P0RK1328,shes rab dpal ldan,,NO
586,P0RK1328,shes rab dpal ldan,,NO,587,P0RK1329,khams gsum thams cad mkhyen pa,,NO
732,P0RK15,chos rje mnyam med pa,,NO,589,P0RK1330,don ri grags rgyal,,NO
593,P0RK1334,ma hA de wa (mahAdeva),,NO,594,P0RK1335,A tsarya nyi 'od grags pa,,NO
594,P0RK1335,A tsarya nyi 'od grags pa,,NO,595,P0RK1336,sras zla ba nag po,,NO
595,P0RK1336,sras zla ba nag po,,NO,596,P0RK1337,paNDi ta dha ra tra shu,,NO
596,P0RK1337,paNDi ta dha ra tra shu,,NO,597,P0RK1338,mgar lo tsa ba,,NO
1252,P0RK608,rje byams pa shes rab bzang po,,NO,598,P0RK134,chos kyi rje bstan 'dzin rin   chen,,NO
600,P0RK1341,jo sras sangs rgyas rin chen,,NO,601,P0RK1342,shes rab mtsho,,NO
1265,P0RK644,kun mkhyen seng ge 'bum,,NO,602,P0RK1343,kun mkhyen dpal ldan pa,,NO
602,P0RK1343,kun mkhyen dpal ldan pa,,NO,981,P0RK193,drin can seng ge bzang po,,NO
981,P0RK193,drin can seng ge bzang po,,NO,603,P0RK1344,rnam grol ba rin chen bkra   shis,,NO
603,P0RK1344,rnam grol ba rin chen bkra   shis,,NO,604,P0RK1345,rtogs ldan yon tan mgon po,,NO
921,P0RK1724,dhi dhi ka (dhItika),,NO,605,P0RK1346,nag po pa (kRSNa),,NO
605,P0RK1346,nag po pa (kRSNa),,NO,922,P0RK1725,legs mthong (sudarshana),,NO
1255,P0RK615,shAnti garbha (shAntigarbha),,NO,606,P0RK1347,khrag 'thung nag po,,NO
606,P0RK1347,khrag 'thung nag po,,NO,4626,P2885,Nubchen Sanggye Yeshe,,YES
607,P0RK1348,bal po bha su dha ra,,NO,608,P0RK1349,snub ye shes,,NO
608,P0RK1349,snub ye shes,,NO,609,P0RK1350,gter ston rgya zhang khrom,,NO
609,P0RK1350,gter ston rgya zhang khrom,,NO,610,P0RK1351,gter ston gra pa kun dga'   grags,,NO
610,P0RK1351,gter ston gra pa kun dga'   grags,,NO,611,P0RK1352,so ban 'bum grags,,NO
611,P0RK1352,so ban 'bum grags,,NO,612,P0RK1353,skyo ban mthu chen,,NO
614,P0RK1355,dpal ri ba chos rgyal dpal   bzang,,NO,613,P0RK1354,rje btsun yab chos rgyal rin   chen rgyal mtshan dpal bzang po,,NO
615,P0RK1356,phug ston shes rab grags,,NO,1034,P0RK279,mi nyag rdo rje grags,,NO
618,P0RK1361,grub chen sle nag pa,,NO,619,P0RK1362,bshes gnyen sgre pa,,NO
621,P0RK1367,bla ma chos kyi tshul khrims,,NO,622,P0RK1368,mnyam med lha lung pa,,NO
622,P0RK1368,mnyam med lha lung pa,,NO,623,P0RK1369,thog gnas pa chen po,,NO
623,P0RK1369,thog gnas pa chen po,,NO,624,P0RK1370,bla ma chos kyi dbang phyug,,NO
624,P0RK1370,bla ma chos kyi dbang phyug,,NO,625,P0RK1371,dren mchog byang chub bzang   po,,NO
627,P0RK1373,glang bam po ba,,NO,628,P0RK1374,gnyag rdo rje 'dzin pa,,NO
628,P0RK1374,gnyag rdo rje 'dzin pa,,NO,629,P0RK1375,khams pa dkon mchog rin chen,,NO
865,P0RK166,a bhya ka ra (abhayAkAra),,NO,630,P0RK1376,shAkya rakSi ta   (shAkyarakSita),,NO
630,P0RK1376,shAkya rakSi ta   (shAkyarakSita),,NO,631,P0RK1377,gho dra gu ru,,NO
631,P0RK1377,gho dra gu ru,,NO,1178,P0RK496,bi bhu ta tsandra   (vibhUticandra),,NO
1178,P0RK496,bi bhu ta tsandra   (vibhUticandra),,NO,632,P0RK1378,go de ba shrI,,NO
632,P0RK1378,go de ba shrI,,NO,633,P0RK1379,kSanti shrI (kSAntishrI),,NO
633,P0RK1379,kSanti shrI (kSAntishrI),,NO,1418,P0RK853,paN chen buddha shrI,,NO
1418,P0RK853,paN chen buddha shrI,,NO,634,P0RK1380,paNDi ta nA tha,,NO
1459,P0RK897,zhang lo tsa ba,,NO,635,P0RK1381,khams pa shAkya rdo rje,,NO
635,P0RK1381,khams pa shAkya rdo rje,,NO,636,P0RK1382,bla ma dgus pa,,NO
638,P0RK1384,lha khang dkar ru ma,,NO,639,P0RK1385,shes rab smon,,NO
639,P0RK1385,shes rab smon,,NO,1124,P0RK413,mang mkhar lo tsa ba byang   chub seng ge,,NO
1168,P0RK486,bi ma la shrI bha dra,,NO,640,P0RK1386,lo tsa ba blo ldan,,NO
640,P0RK1386,lo tsa ba blo ldan,,NO,1124,P0RK413,mang mkhar lo tsa ba byang   chub seng ge,,NO
641,P0RK1387,zhang grags 'byor,,NO,642,P0RK1388,bla ma bsod nams lhun grub,,NO
642,P0RK1388,bla ma bsod nams lhun grub,,NO,643,P0RK1389,bla ma ngag gi dbang phyug   grags pa,,NO
846,P0RK1619,spyod mdzad chos kyi rdo rje,,NO,644,P0RK1391,sa manta bha dra   (samantabhadra),,NO
644,P0RK1391,sa manta bha dra   (samantabhadra),,NO,645,P0RK1392,dznyA na dzyo ti (jnyAnajyoti),,NO
645,P0RK1392,dznyA na dzyo ti (jnyAnajyoti),,NO,646,P0RK1393,shrI ha nu manta (shrI   hanumat),,NO
646,P0RK1393,shrI ha nu manta (shrI   hanumat),,NO,647,P0RK1394,shrI manydzu bha dra (shrI   manyjubhadra),,NO
647,P0RK1394,shrI manydzu bha dra (shrI   manyjubhadra),,NO,648,P0RK1395,shrI bha dra (shrI bhadra),,NO
648,P0RK1395,shrI bha dra (shrI bhadra),,NO,649,P0RK1396,dharmA dzyo ti bha dra   (dharmAjyotibhadra),,NO
649,P0RK1396,dharmA dzyo ti bha dra   (dharmAjyotibhadra),,NO,650,P0RK1397,man dzi ba bha dra   (manojIvabhadra),,NO
650,P0RK1397,man dzi ba bha dra   (manojIvabhadra),,NO,651,P0RK1398,sho tam shrI bha dra,,NO
651,P0RK1398,sho tam shrI bha dra,,NO,652,P0RK1399,shrI bi dza ya bha dra (shrI   vijayabhadra),,NO
652,P0RK1399,shrI bi dza ya bha dra (shrI   vijayabhadra),,NO,654,P0RK1400,shrI mA da na bha dra (shrI   madanabhadra),,NO
653,P0RK14,khang ston 'od zer rgyal   mtshan,,NO,732,P0RK15,chos rje mnyam med pa,,NO
654,P0RK1400,shrI mA da na bha dra (shrI   madanabhadra),,NO,655,P0RK1401,shrI lakSmi bha dra (shrI   lakSmIbhadra),,NO
655,P0RK1401,shrI lakSmi bha dra (shrI   lakSmIbhadra),,NO,656,P0RK1402,ga ga na bha dra   (gaganabhadra),,NO
656,P0RK1402,ga ga na bha dra   (gaganabhadra),,NO,657,P0RK1403,A tA ya dzi ba bha dra   (udayajIvabhadra),,NO
1040,P0RK286,yan lag med pa'i rdo rje   (anangavajra),,NO,658,P0RK1408,mtsho skyes rdo rje   (saroruhavajra),,NO
690,P0RK1441,grub chen ku ku ri pa,,NO,658,P0RK1408,mtsho skyes rdo rje   (saroruhavajra),,NO
658,P0RK1408,mtsho skyes rdo rje   (saroruhavajra),,NO,1009,P0RK237,Indrabhūti,,NO
659,P0RK1409,rta stag so ba khu dbon,,NO,660,P0RK1410,rgyal mtshan grags,,NO
660,P0RK1410,rgyal mtshan grags,,NO,661,P0RK1411,dpal chu bo ri pa,,NO
1185,P0RK508,mai tri pa,,NO,663,P0RK1415,skal ldan ga ga dha ra   (gaNgAdharA),,NO
663,P0RK1415,skal ldan ga ga dha ra   (gaNgAdharA),,NO,664,P0RK1416,slob dpon ma Ni ba dzra,,NO
664,P0RK1416,slob dpon ma Ni ba dzra,,NO,665,P0RK1417,paNDi ta dza ya warma,,NO
665,P0RK1417,paNDi ta dza ya warma,,NO,781,P0RK155,dznyA na shrI (jnyAnashrI),,NO
781,P0RK155,dznyA na shrI (jnyAnashrI),,NO,666,P0RK1418,lo tsa ba cog gru rab zhi,,NO
666,P0RK1418,lo tsa ba cog gru rab zhi,,NO,667,P0RK1419,bla ma yon tan legs pa,,NO
667,P0RK1419,bla ma yon tan legs pa,,NO,668,P0RK1420,rje bstan 'dzin dbang phyug,,NO
668,P0RK1420,rje bstan 'dzin dbang phyug,,NO,669,P0RK1421,bla ma don grub ye shes,,NO
669,P0RK1421,bla ma don grub ye shes,,NO,670,P0RK1422,chos kyi blo gros,,NO
670,P0RK1422,chos kyi blo gros,,NO,671,P0RK1423,bla ma rdo rje rgyal mtshan,,NO
671,P0RK1423,bla ma rdo rje rgyal mtshan,,NO,672,P0RK1424,rje dkon mchog rdo rje,,NO
672,P0RK1424,rje dkon mchog rdo rje,,NO,673,P0RK1425,bla ma shes rab 'bum,,NO
673,P0RK1425,bla ma shes rab 'bum,,NO,674,P0RK1426,rong pa chos kyi dbang phyug,,NO
677,P0RK1429,gi ra wa ta,,NO,679,P0RK1430,ba dzra rakSi ta,,NO
678,P0RK143,bla ma rgyal mtshan 'od,,NO,1451,P0RK889,slob dpon smra ba'i seng ge,,NO
679,P0RK1430,ba dzra rakSi ta,,NO,680,P0RK1431,shu ram ga bha dra,,NO
680,P0RK1431,shu ram ga bha dra,,NO,681,P0RK1432,kha che paNDi ta dkar po,,NO
682,P0RK1433,nub pa rigs 'dzin grags,,NO,683,P0RK1434,shar pa shes rab 'byung gnas,,NO
683,P0RK1434,shar pa shes rab 'byung gnas,,NO,684,P0RK1435,bla ma ye shes rgyal mtshan,,NO
683,P0RK1434,shar pa shes rab 'byung gnas,,NO,1120,P0RK406,shar pa ye 'byung (shar pa ye   shes 'byung gnas),,NO
684,P0RK1435,bla ma ye shes rgyal mtshan,,NO,685,P0RK1436,slob dpon rin po che,,NO
685,P0RK1436,slob dpon rin po che,,NO,686,P0RK1437,zhang ye shes,,NO
686,P0RK1437,zhang ye shes,,NO,687,P0RK1438,bla ma dkon mchog tshul khrims,,NO
688,P0RK1439,jo bo ta ti,,NO,689,P0RK1440,a shwa ka shrI,,NO
689,P0RK1440,a shwa ka shrI,,NO,1062,P0RK324,rol pa'i rdo rje (lalitavajra),,NO
690,P0RK1441,grub chen ku ku ri pa,,NO,1062,P0RK324,rol pa'i rdo rje (lalitavajra),,NO
691,P0RK1442,rngog tsha chos sku,,NO,692,P0RK1443,rngog tsha dkon mchog dpal,,NO
693,P0RK1447,klog skya stod pa,,NO,694,P0RK1448,steng pa thugs gsal,,NO
694,P0RK1448,steng pa thugs gsal,,NO,695,P0RK1449,phar lung pa rgyal sras,,NO
695,P0RK1449,phar lung pa rgyal sras,,NO,696,P0RK1450,rkyang po nyi she,,NO
696,P0RK1450,rkyang po nyi she,,NO,697,P0RK1451,zla tsha dar rgyas,,NO
697,P0RK1451,zla tsha dar rgyas,,NO,698,P0RK1452,zla tsha grags rgyal,,NO
698,P0RK1452,zla tsha grags rgyal,,NO,699,P0RK1453,spen phug pa bsod nams mdzes,,NO
699,P0RK1453,spen phug pa bsod nams mdzes,,NO,1024,P0RK259,don ri grags pa dpal (don mo   ri pa grags pa dpal),,NO
700,P0RK1454,"rin chen gling pa rin chen   byang chub (very doubtful, but clearly listed as one person in three di",,NO,701,P0RK1455,sga lung pa rigs kyi bdag po'i   dpal,,NO
701,P0RK1455,sga lung pa rigs kyi bdag po'i   dpal,,NO,1355,P0RK770,ga lung pa byang chub dpal,,NO
1356,P0RK771,bsod nams 'od zer,,NO,702,P0RK1456,gos sngon chu ser ba sangs   rgyas bzang po,,NO
702,P0RK1456,gos sngon chu ser ba sangs   rgyas bzang po,,NO,703,P0RK1457,bya bral ba bsod nams bzang po,,NO
704,P0RK1458,stag tshang chos 'khor ba   mkhan chen nam mkha' 'od zer,,NO,705,P0RK1459,pa tshab dga' ba gdong pa gnas   brtan ye shes tshul khrims,,NO
706,P0RK1463,rgyal po zla ba bzang po   (jina/rAjan sucandra?),,NO,707,P0RK1464,lha'i dbang po (deveshvara?),,NO
707,P0RK1464,lha'i dbang po (deveshvara?),,NO,708,P0RK1465,gzi brjid can (kAnta?),,NO
708,P0RK1465,gzi brjid can (kAnta?),,NO,709,P0RK1466,zla bas byin lha'i dbang phyug,,NO
709,P0RK1466,zla bas byin lha'i dbang phyug,,NO,710,P0RK1467,sna tshogs gzugs (citrarUpa),,NO
710,P0RK1467,sna tshogs gzugs (citrarUpa),,NO,711,P0RK1468,l ha'i dbang ldan te chos   rgyal bdun,,NO
711,P0RK1468,l ha'i dbang ldan te chos   rgyal bdun,,NO,712,P0RK1469,rigs ldan grags pa (kulika   <manyjushrI>kIrti),,NO
712,P0RK1469,rigs ldan grags pa (kulika   <manyjushrI>kIrti),,NO,714,P0RK1470,padma dkar po (puNDarIka),,NO
714,P0RK1470,padma dkar po (puNDarIka),,NO,715,P0RK1471,bzang po rnam rgyal,,NO
715,P0RK1471,bzang po rnam rgyal,,NO,716,P0RK1472,bshen bzang ba,,NO
716,P0RK1472,bshen bzang ba,,NO,717,P0RK1473,phyag na rin chen (ratnapANi),,NO
717,P0RK1473,phyag na rin chen (ratnapANi),,NO,718,P0RK1474,khyab 'jug sbas pa,,NO
718,P0RK1474,khyab 'jug sbas pa,,NO,719,P0RK1475,nyi ma grags pa,,NO
719,P0RK1475,nyi ma grags pa,,NO,720,P0RK1476,shin tu bzang po (subhadra?),,NO
720,P0RK1476,shin tu bzang po (subhadra?),,NO,721,P0RK1477,rgya mtsho rnam rgyal,,NO
721,P0RK1477,rgya mtsho rnam rgyal,,NO,722,P0RK1478,rgyal dka',,NO
724,P0RK1482,rgyal ba jo bzang,,NO,725,P0RK1483,rigs ldan rnam rgyal grags pa,,NO
727,P0RK1486,paN chen shes rab bkra shis,,NO,728,P0RK1487,rje btsun byams pa shAk 'od,,NO
727,P0RK1486,paN chen shes rab bkra shis,,NO,936,P0RK1755,paN chen legs pa'i blo gros,,NO
730,P0RK1498,jam pa'i rdo rje   (manyjuvajra),,NO,983,P0RK196,sangs rgyas ye shes zhabs   (buddhajnyAnapAda),,NO
989,P0RK200,rin chen grags pa (ratnakIrti),,NO,731,P0RK1499,bla ma paNDi ba,,NO
1136,P0RK431,jam skya,,NO,732,P0RK15,chos rje mnyam med pa,,NO
732,P0RK15,chos rje mnyam med pa,,NO,1137,P0RK432,bla ma shAkya,,NO
735,P0RK1502,paNDi ta bi na shrI,,NO,733,P0RK1500,khams pa rdor dpal,,NO
733,P0RK1500,khams pa rdor dpal,,NO,1024,P0RK259,don ri grags pa dpal (don mo   ri pa grags pa dpal),,NO
734,P0RK1501,kha che ga ga dha ra,,NO,735,P0RK1502,paNDi ta bi na shrI,,NO
986,P0RK199,bi ma la gupta (vimalagupta),,NO,736,P0RK1503,yi ge'i rnal 'byor pa,,NO
737,P0RK1504,rin chen do pa,,NO,738,P0RK1505,rdo rje tshul khrims,,NO
989,P0RK200,rin chen grags pa (ratnakIrti),,NO,741,P0RK1508,kun tu bzang po,,NO
741,P0RK1508,kun tu bzang po,,NO,742,P0RK1509,ye shes dpal bshes gnyen   (jnyAnashrImitra),,NO
742,P0RK1509,ye shes dpal bshes gnyen   (jnyAnashrImitra),,NO,1134,P0RK425,ratna kirti (ratnakIrti),,NO
742,P0RK1509,ye shes dpal bshes gnyen   (jnyAnashrImitra),,NO,982,P0RK195,bA lim ta pa,,NO
743,P0RK151,bkras lung pa,,NO,1311,P0RK714,mkhas grub chos rje,,NO
1134,P0RK425,ratna kirti (ratnakIrti),,NO,744,P0RK1510,pu Nya shrI,,NO
752,P0RK1519,dge bshes skyabs seng,,NO,745,P0RK1511,rdo rje sra brtan,,NO
746,P0RK1513,dbang phyug rin chen,,NO,747,P0RK1514,shAkya rdo rje,,NO
747,P0RK1514,shAkya rdo rje,,NO,748,P0RK1515,rong pa chos mgon,,NO
749,P0RK1516,tha ga na (thagana),,NO,762,P0RK153,slob dpon shanti pa,,NO
751,P0RK1518,rkyang pa chos blo,,NO,752,P0RK1519,dge bshes skyabs seng,,NO
1311,P0RK714,mkhas grub chos rje,,NO,753,P0RK152,zhang byang chub shes rab,,NO
1284,P0RK676,rgya ston lcags ri ba,,NO,754,P0RK1522,shAkya grags,,NO
754,P0RK1522,shAkya grags,,NO,755,P0RK1523,spen phug pa,,NO
755,P0RK1523,spen phug pa,,NO,756,P0RK1524,dar shAkya pa,,NO
756,P0RK1524,dar shAkya pa,,NO,757,P0RK1525,zhang g.ye ba,,NO
757,P0RK1525,zhang g.ye ba,,NO,758,P0RK1526,gze ba don grub,,NO
758,P0RK1526,gze ba don grub,,NO,759,P0RK1527,bar thang pa yab sras,,NO
759,P0RK1527,bar thang pa yab sras,,NO,839,P0RK1611,slob dpon dar shAk pa (slob   dpon dar ma shAkya),,NO
1016,P0RK245,sa 'dres pa (gomishra),,NO,762,P0RK153,slob dpon shanti pa,,NO
1123,P0RK412,dpe med bsrung   (anupamarakSita),,NO,762,P0RK153,slob dpon shanti pa,,NO
762,P0RK153,slob dpon shanti pa,,NO,865,P0RK166,a bhya ka ra (abhayAkAra),,NO
763,P0RK1530,bi ra ma ti,,NO,1066,P0RK328,gambhi ra ma ti pa,,NO
765,P0RK1532,sa li pa,,NO,766,P0RK1533,shi la tsaNDa (shIlacandra),,NO
766,P0RK1533,shi la tsaNDa (shIlacandra),,NO,767,P0RK1534,dha na shi la (dAnashIla?),,NO
1062,P0RK324,rol pa'i rdo rje (lalitavajra),,NO,769,P0RK1536,shanti rakSi ta   (shAntarakSita?),,NO
