TOL ID,TBRC RID,Primary name,Wylie title,Wylie name,Wylie script,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Name display phonetic,Name display Wylie,Ordinal,Wikidata ID
9169,P657,"The Fourth Dorje Drak Rigdzin, Pema Trinle",rdo rje brag rig 'dzin,pad+ma 'phrin las,པདྨ་འཕྲིན་ལས།,1641,0,,,1717,0,,,M,"The Fourth Dorje Drak Rigdzin, Pema Trinle",rdo rje brag rig 'dzin 04 pad+ma 'phrin las,4,
10904,P8205,Nanam Yeshe De,,sna nam ye shes sde,སྣ་ནམ་ཡེ་ཤེས་སྡེ།,,1,,31,,0,,34,M,Nanam Yeshe De,sna nam ye shes sde,,
303,P4CZ10564,Nanam Dorje Dudjom,,sna nam rdo rje bdud 'joms,སྣ་ནམ་རྡོ་རྗེ་བདུད་འཇོམས།,,0,,30,,0,,32,M,Nanam Dorje Dudjom,sna nam rdo rje bdud 'joms,,
11117,P8402,Drokmi Pelgyi Yeshe,,brog mi dpal gyi ye shes,འབྲོག་མི་དཔལ་གྱི་ཡེ་ཤེས།,,0,,30,,0,,32,M,Drokmi Pelgyi Yeshe,brog mi dpal gyi ye shes,,
5999,P364,Nyangrel Nyima Wozer,,nyang ral nyi ma 'od zer,ཉང་རལ་ཉི་མ་འོད་ཟེར།,1124,0,1136,,1192,0,1204,,M,Nyangrel Nyima Wozer,nyang ral nyi ma 'od zer,,
9121,P6525,Nyak Jñānakumara,,gnyags dznyA na ku mA ra,གཉགས་ཛཉཱ་ན་ཀུ་མཱ་ར།,,0,,30,,0,,32,M,Nyak Jñānakumara,gnyags dznyA na ku mA ra,,
6205,P3827,Nyang Tingdzin Zangpo,,myang ting 'dzin bzang po,མྱང་ཏིང་འཛིན་བཟང་པོ།,,0,,31,,0,,,M,Nyang Tingdzin Zangpo,myang ting 'dzin bzang po,,
1108,P7743,Namkhai Nyingpo,,nam mkha'i snying po,ནམ་མཁའི་སྙིང་པོ།,,0,,30,,0,,31,M,Namkhai Nyingpo,nam mkha'i snying po,,
490,P0RK1217,Kharchen Pelgyi Wangchuk,,mkhar chen dpal gyi dbang   phyug,མཁར་ཆེན་དཔལ་གྱི་དབང་ཕྱུག།,,0,,30,,0,,31,M,Kharchen Pelgyi Wangchuk,mkhar chen dpal gyi dbang   phyug,,
4626,P2885,Nubchen Sanggye Yeshe,,gnubs chen sangs rgyas ye shes,གནུབས་ཆེན་སངས་རྒྱས་ཡེ་ཤེས།,844,1,,,,0,,,M,Nubchen Sanggye Yeshe,gnubs chen sangs rgyas ye shes,,
5281,P2JM8,Sokpo Pelgyi Yeshe,,sog po dpal gyi ye shes,སོག་པོ་དཔལ་གྱི་ཡེ་ཤེས།,,0,,30,,0,,32,M,Sokpo Pelgyi Yeshe,sog po dpal gyi ye shes,,
86,P00EGS1017610,Langdro Konchok Jungne,,lang gro dkon mchog 'byung gnas,ལང་གྲོ་དཀོན་མཆོག་འབྱུང་གནས།,,0,,30,,0,,32,M,Langdro Konchok Jungne,lang gro dkon mchog 'byung gnas,,
9618,P6986,Lhalung Pelgyi Dorje,,lha lung dpal gyi rdo rje,ལྷ་ལུང་དཔལ་གྱི་རྡོ་རྗེ།,,0,,34,,0,,35,M,Lhalung Pelgyi Dorje,lha lung dpal gyi rdo rje,,
5234,P2JM5,Ma Rinchen Chok,,rma rin chen mchog,རྨ་རིན་ཆེན་མཆོག།,,0,,30,,0,,32,M,Ma Rinchen Chok,rma rin chen mchog,,
96,P00EGS1017620,Lang Pelgyi Sengge,,rlangs dpal gyi seng+ge,རླངས་དཔལ་གྱི་སེངྒེ།,,0,,30,,0,,32,M,Lang Pelgyi Sengge,rlangs dpal gyi seng+ge,,
9,P00AG0428,Mandāravā,,lha lcam man+dA ra bA,མནདརབ༹།,,0,,30,,0,,31,F,Mandāravā,lha lcam man+dA ra bA,,
9297,P669,Pema Dechen Lingpa,,pad+ma bde chen gling pa,པདྨ་བདེ་ཆེན་གླིང་པ།,1663,0,,,1713,0,,,M,Pema Dechen Lingpa,pad+ma bde chen gling pa,,
9372,P676,Rigdzin Tsewang Norbu,,rig 'dzin tshe dbang nor bu,རིག་འཛིན་ཚེ་དབང་ནོར་བུ།,1698,0,,,1755,0,,,M,Rigdzin Tsewang Norbu,rig 'dzin tshe dbang nor bu,,
6653,P4236,Pelgyi Sengge,,dpal gyi seng+ge,དཔལ་གྱི་སེངྒེ།,,0,,29,,0,,33,M,Pelgyi Sengge,dpal gyi seng+ge,,
10301,P7628,Pema Ledrel Tsel,,pad+ma las 'brel rtsal,པདྨ་ལས་འབྲེལ་རྩལ།,1291,0,,,1315,0,1319,,M,Pema Ledrel Tsel,pad+ma las 'brel rtsal,,
10815,P812,Gaton Ngawang Lekpa,,sga ston ngag dbang legs pa,སྒ་སྟོན་ངག་དབང་ལེགས་པ།,1867,0,,,1941,0,,,M,Gaton Ngawang Lekpa,sga ston ngag dbang legs pa,,
7429,P4943,Orgyen Lingpa,,o rgyan gling pa,ཨོ་རྒྱན་གླིང་པ།,1323,0,,,,0,,,M,Orgyen Lingpa,o rgyan gling pa,,
2916,P1615,Sachen Kunga Nyingpo,,sa chen kun dga' snying po,ས་ཆེན་ཀུན་དགའ་སྙིང་པོ།,1092,0,,,1158,0,,,M,Sachen Kunga Nyingpo,sa chen kun dga' snying po,,
2919,P1618,Sonam Tsemo,,bsod nams rtse mo,བསོད་ནམས་རྩེ་མོ།,1142,0,,,1182,0,,,M,Sonam Tsemo,bsod nams rtse mo,,
13026,P997,"The Third Paṇchen Lama, Wensapa Lobzang Dondrub",paN chen bla ma,dben sa pa blo bzang don grub,དབེན་ས་པ་བློ་བཟང་དོན་གྲུབ།,1505,0,,,1556,0,,,M,"The Third Paṇchen Lama, Wensapa Lobzang Dondrub",paN chen bla ma 03 dben sa pa blo bzang don grub,3,
12521,P97,Sanggye Yeshe,,sangs rgyas ye shes,སངས་རྒྱས་ཡེ་ཤེས།,1525,0,,,1591,0,,,M,Sanggye Yeshe,sangs rgyas ye shes,,
2915,P1614,Drakpa Gyeltsen,,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,1147,0,,,1216,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,,
3006,P1699,Ngari Paṇchen Pema Wanggyel,,mnga' ris paN chen pad+ma dbang rgyal,མང་རིས་པཎ་ཆེན་པདྨ་དབང་རྒྱལ།,1487,0,,,1542,0,,,M,Ngari Paṇchen Pema Wanggyel,mnga' ris paN chen pad+ma dbang rgyal,,
10083,P742,Sera Khandro Kunzang Dekyong Wangmo,,se ra mkha' 'gro kun bzang bde skyong dbang mo,སེ་ར་མཁའ་འགྲོ་ཀུན་བཟང་བདེ་སྐྱོང་དབང་མོ།,1892,0,,,1940,0,,,F,Sera Khandro Kunzang Dekyong Wangmo,se ra mkha' 'gro kun bzang bde skyong dbang mo,,
9688,P705,Dudjom Lingpa,,bdud 'joms gling pa,བདུད་འཇོམས་གླིང་པ།,1835,0,,,1904,0,,,M,Dudjom Lingpa,bdud 'joms gling pa,,
5717,P3379,Atiśa Dīpaṃkara,,a ti sha dI paM ka ra,ཨ་ཏི་ས་དཱི་པཾ་ཀ་ར།,982,0,,,1055,1,,,M,Atiśa Dīpaṃkara,a ti sha dI paM ka ra,,
6285,P39,Khyungpo Neljor,,khyung po rnal 'byor,ཁྱུང་པོ་རྣལ་འབྱོར།,1050,0,990,,1127,0,,,M,Khyungpo Neljor,khyung po rnal 'byor,,
2733,P1448,Orgyenpa Rinchen Pel,,o rgyan pa rin chen dpal,ཨོ་རྒྱན་པ་རིན་ཆེན་དཔལ།,1229,0,,,1309,0,,,M,Orgyenpa Rinchen Pel,o rgyan pa rin chen dpal,,
8752,P6167,Ngawang Lodro Drakpa,,ngag dbang blo gros grags pa,ངག་དབང་བློ་གྲོས་གྲགས་པ།,1920,0,,,1975,0,,,M,Ngawang Lodro Drakpa,ngag dbang blo gros grags pa,,
9990,P733,"The Second Dzongsar Khyentse, Jamyang Khyentse Chokyi Lodro",rdzong sar mkhyen brtse,jam dbyangs mkhyen brtse chos kyi blo gros,འཇམ་དབྱངས་མཁྱེན་བརྩེ་ཆོས་ཀྱི་བློ་གྲོས།,1893,0,,,1959,0,,,M,"The Second Dzongsar Khyentse, Jamyang Khyentse Chokyi Lodro",rdzong sar mkhyen brtse 02 'jam dbyangs mkhyen brtse chos kyi blo gros,2,
3866,P219,Gendun Chopel,,dge 'dun chos 'phel,དགེ་འདུན་ཆོས་འཕེལ།,1903,0,,,1951,0,,,M,Gendun Chopel,dge 'dun chos 'phel,,
5461,P3143,Ra Lotsāwa Dorje Drakpa,,rwa lo tsA ba rdo rje grags pa,རྭ་ལོ་ཙཱ་བ་རྡོ་རྗེ་གྲགས་པ།,1016,0,,,1128,1,,,M,Ra Lotsāwa Dorje Drakpa,rwa lo tsA ba rdo rje grags pa,,
3121,P1801,"Dungtso Repa The Earlier""""",,dung mtsho ras pa snga ma,དུང་མཚོ་རས་པ་སྔ་མ།,,0,,52,1329,1,,,M,"Dungtso Repa The Earlier""""",dung mtsho ras pa snga ma,,
8472,P5909,"Dungtso Repa The Later""""",,dung mtsho ras pa phyi ma,དུང་མཚོ་རས་པ་ཕྱི་མ།,,0,,57,,0,,,M,"Dungtso Repa The Later""""",dung mtsho ras pa phyi ma,,
3125,P1805,Trulzhik Nauwa,,khrul zhig sna'u ba,འཁྲུལ་ཞིག་སྣའུ་བ།,,0,,62,,0,,63,M,Trulzhik Nauwa,khrul zhig sna'u ba,,
12883,P994,Chokyi Dorje,,chos kyi rdo rje,ཆོས་ཀྱི་རྡོ་རྗེ།,1457,0,,,,0,,,M,Chokyi Dorje,chos kyi rdo rje,,
6746,P432,Baso Chokyi Gyeltsen,,ba so chos kyi rgyal mtshan,བ་སོ་ཆོས་ཀྱི་རྒྱལ་མཚན།,1402,0,,,1473,0,,,M,Baso Chokyi Gyeltsen,ba so chos kyi rgyal mtshan,,
3744,P2077,Jampel Gyatso,,jam dpal rgya mtsho,འཇམ་དཔལ་རྒྱ་མཚོ།,1356,0,,,1428,0,,,M,Jampel Gyatso,jam dpal rgya mtsho,,
9839,P719,"The Fourth Paṇchen Lama, Lobzang Chokyi Gyeltsen",paN chen bla ma,blo bzang chos kyi rgyal mtshan,བློ་བཟང་ཆོས་ཀྱི་རྒྱལ་མཚན།,1570,0,,,1662,0,,,M,"The Fourth Paṇchen Lama, Lobzang Chokyi Gyeltsen",paN chen bla ma 04 blo bzang chos kyi rgyal mtshan,4,
2683,P1400,"The First Karmapa, Dusum Khyenpa",karma pa,dus gsum mkhyen pa,དུས་གསུམ་མཁྱེན་པ།,1110,0,,,1193,0,,,M,"The First Karmapa, Dusum Khyenpa",karma pa 01 dus gsum mkhyen pa,1,
13067,P3AG45,"The First Riwoche Jedrung, Tsokye Dorje",ri bo che rje drung,mtsho skyes rdo rje,མཚོ་སྐྱེས་རྡོ་རྗེ།,1530,0,,,1590,0,,,M,"The First Riwoche Jedrung, Tsokye Dorje",ri bo che rje drung 01 mtsho skyes rdo rje,1,
13068,P3AG46,"The Second Riwoche Jedrung, Drakpa Gyeltsen",ri bo che rje drung,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,1591,0,,,1642,0,,,M,"The Second Riwoche Jedrung, Drakpa Gyeltsen",ri bo che rje drung 02 grags pa rgyal mtshan,2,
13069,P3AG48,"The Fourth Riwoche Jedrung, Drakpa Rinchen Sherab",ri bo che rje drung,grags pa rin chen shes rab,གྲགས་པ་རིན་ཆེན་ཤེས་རབ།,1715,0,,,1743,0,,,M,"The Fourth Riwoche Jedrung, Drakpa Rinchen Sherab",ri bo che rje drung 04 grags pa rin chen shes rab,4,
13070,P3AG49,"The Fifth Riwoche Jedrung, Rinchen Lekdrub",ri bo che rje drung,rin chen legs grub,རིན་ཆེན་ལེགས་གྲུབ།,1745,0,,,1829,0,,,M,"The Fifth Riwoche Jedrung, Rinchen Lekdrub",ri bo che rje drung 05 rin chen legs grub,5,
13071,P3AG47,"The Third Riwoche Jedrung, Drakpa Lekdrub",ri bo che rje drung,grags pa legs grub,གྲགས་པ་ལེགས་གྲུབ།,1646,1,,,1708,0,,,M,"The Third Riwoche Jedrung, Drakpa Lekdrub",ri bo che rje drung 03 grags pa legs grub,3,
10315,P7640,"The Seventh Riwoche Jedrung, Jampa Jungne",ri bo che rje drung,byams pa 'byung gnas,བྱམས་པ་འབྱུང་གནས།,1856,0,,,1922,0,,,M,"The Seventh Riwoche Jedrung, Jampa Jungne",ri bo che rje drung 07 byams pa 'byung gnas,7,
13072,P2CZ8003,Gara Lama Sonam Rabten,,mgar ra bla ma bsod nams rab brtan,མགར་ར་བླ་མ་བསོད་ནམས་རབ་བརྟན།,1865,0,,,1936,0,,,M,Gara Lama Sonam Rabten,mgar ra bla ma bsod nams rab brtan,,
8027,P55,Khedrubje Gelek Pelzang,,mkhas grub rje dge legs dpal bzang,མཁས་གྲུབ་རྗེ་དགེ་ལེགས་དཔལ་བཟང།,1385,0,,,1438,0,,,M,Khedrubje Gelek Pelzang,mkhas grub rje dge legs dpal bzang,,
6489,P4086,Drungchen Khachopa Namkha Gyeltsen,,drung chen mkha' spyod pa nam mkha' rgyal mtshan,དྲུང་ཆེན་མཁའ་སྤྱོད་པ་ནམ་མཁའ་རྒྱལ་མཚན།,1370,0,,,1433,0,,,M,Drungchen Khachopa Namkha Gyeltsen,drung chen mkha' spyod pa nam mkha' rgyal mtshan,,
3175,P1850,Dakpo Duldzin,,dwags po 'dul 'dzin,དྭགས་པོ་འདུལ་འཛིན།,1134,0,,,1218,0,,,M,Dakpo Duldzin,dwags po 'dul 'dzin,,
2799,P1508,Tropu Gyeltsa Rinchen Gon,,khro phu rgyal tsha rin chen mgon,ཁྲོ་ཕུ་རྒྱལ་ཚ་རིན་ཆེན་མགོན།,1118,0,,,1195,0,,,M,Tropu Gyeltsa Rinchen Gon,khro phu rgyal tsha rin chen mgon,,
1722,P1018,Langlab Jangchub Dorje,,lang lab byang chub rdo rje,ལང་ལབ་བྱང་ཆུབ་རྡོ་རྗེ།,,0,,42,,0,,44,M,Langlab Jangchub Dorje,lang lab byang chub rdo rje,,
5786,P3442,Potowa Rinchen Sel,,po to ba rin chen gsal,པོ་ཏོ་བ་རིན་ཆེན་གསལ།,1027,0,,,1105,0,,,M,Potowa Rinchen Sel,po to ba rin chen gsal,,
11141,P8425,"The Ninth Taklung Tripa, Tashi Peltsek",stag lung khri pa,bkra shis dpal brtsegs,བཀྲ་ཤིས་དཔལ་བརྩེགས།,1359,0,,,1424,0,,,M,"The Ninth Taklung Tripa, Tashi Peltsek",stag lung khri pa 09 bkra shis dpal brtsegs,9,
1981,P10416,Kyabdak Drubchok Wangpo,,khyab bdag grub mchog dbang po,ཁྱབ་བདག་གྲུབ་མཆོག་དབང་པོ།,1575,1,,,1618,1,,,M,Kyabdak Drubchok Wangpo,khyab bdag grub mchog dbang po,,
6452,P405,Puchungwa Zhonnu Gyeltsen,,phu chung ba gzhon nu rgyal   mtshan,ཕུ་ཆུང་བ་གཞོན་ནུ་རྒྱལ་མཚན།,1031,0,,,1106,0,,,M,Puchungwa Zhonnu Gyeltsen,phu chung ba gzhon nu rgyal   mtshan,,
2774,P1485,Chokyi Gyelpo,,chos kyi rgyal po,ཆོས་ཀྱི་རྒྱལ་པོ།,1335,0,,,1407,0,,,M,Chokyi Gyelpo,chos kyi rgyal po,,
5615,P3285,Drokmi Śākya Yeshe,,brog mi shAkya ye shes,འབྲོག་མི་ཤཱཀྱ་ཡེ་ཤེས།,992,1,,,1043,0,1072,,M,Drokmi Śākya Yeshe,brog mi shAkya ye shes,,
4349,P2631,Namkha Pelzang,,nam mkha' dpal bzang,ནམ་མཁའ་དཔལ་བཟང།,1398,0,,,1425,0,,,M,Namkha Pelzang,nam mkha' dpal bzang,,
3168,P1844,Gampopa Sonam Rinchen,,sgam po pa bsod nams rin chen,སྒམ་པོ་པ་བསོད་ནམས་རིན་ཆེན།,1079,0,,,1153,0,,,M,Gampopa Sonam Rinchen,sgam po pa bsod nams rin chen,,
4630,P2889,Zurchen Shakya Jungne,,zur chen shAkya 'byung gnas,ཟུར་ཆེན་ཤཱཀྱ་འབྱུང་གནས།,1002,0,,,1062,0,,,M,Zurchen Shakya Jungne,zur chen shAkya 'byung gnas,,
4632,P2890,Zurchung Sherab Drakpa,,zur chung shes rab grags pa,ཟུར་ཆུང་ཤེས་རབ་གྲགས་པ།,1014,0,,,1074,0,,,M,Zurchung Sherab Drakpa,zur chung shes rab grags pa,,
13073,P1AG39,Chennga Sonam Zangpo,,spyan nga bsod nams bzang po,སྤྱན་ང་བསོད་ནམས་བཟང་པོ།,1380,0,,,1416,0,,,M,Chennga Sonam Zangpo,spyan nga bsod nams bzang po,,
9634,P70,"The First Zhamarpa, Drakpa Sengge",zhwa dmar pa,grags pa seng+ge,གྲགས་པ་སེངྒེ།,1283,0,,,1349,0,,,M,"The First Zhamarpa, Drakpa Sengge",zhwa dmar pa 01 grags pa seng+ge,1,
10536,P7857,Taktsang Repa Ngawang Gyatso,,stag tshang ras pa ngag dbang rgya mtsho,སྟག་ཚང་རས་པ་ངག་དབང་རྒྱ་མཚོ།,1574,0,,,1651,0,,,M,Taktsang Repa Ngawang Gyatso,stag tshang ras pa ngag dbang rgya mtsho,,
9126,P653,"The First Dzogchen Drubwang, Pema Rigdzin",rdzogs chen grub dbang,pad+ma rig 'dzin,པདྨ་རིག་འཛིན།,1625,0,,,1697,0,,,M,"The First Dzogchen Drubwang, Pema Rigdzin",rdzogs chen grub dbang 01 pad+ma rig 'dzin,1,
2051,P1048,Pakpa Lodro Gyeltsen,,phags pa blo gros rgyal mtshan,འཕགས་པ་བློ་གྲོས་རྒྱལ་མཚན།,1235,0,,,1280,0,,,M,Pakpa Lodro Gyeltsen,phags pa blo gros rgyal mtshan,,
2137,P1056,Sakya Paṇḍita Kunga Gyeltsen,,sa skya paN+Dita kun dga' rgyal mtshan,ས་སྐྱ་པཎྜིཏ་ཀུན་དགའ་རྒྱལ་མཚན།,1182,0,,,1251,0,,,M,Sakya Paṇḍita Kunga Gyeltsen,sa skya paN+Dita kun dga' rgyal mtshan,,
11352,P862,Jangchub Tsondru,,byang chub brtson 'grus,བྱང་ཆུབ་བརྩོན་འགྲུས།,1817,0,,,1856,0,,,M,Jangchub Tsondru,byang chub brtson 'grus,,
2491,P1226,Lama Dampa Sonam Gyeltsen,,bla ma dam pa bsod nams rgyal mtshan,བླ་མ་དམ་པ་བསོད་ནམས་རྒྱལ་མཚན།,1312,0,,,1375,0,,,M,Lama Dampa Sonam Gyeltsen,bla ma dam pa bsod nams rgyal mtshan,,
10683,P7997,Yakton Sanggye Pel,,g.yag ston sangs rgyas dpal,གཡག་སྟོན་སངས་རྒྱས་དཔལ།,1350,0,,,1414,0,,,M,Yakton Sanggye Pel,g.yag ston sangs rgyas dpal,,
4425,P270,Patrul Orgyen Jigme Chokyi Wangpo,,dpal sprul o rgyan 'jigs med chos kyi dbang po,དཔལ་སྤྲུལ་ཨོ་རྒྱན་འཇིགས་མེད་ཆོས་ཀྱི་དབང་པོ།,1808,0,,,1887,0,,,M,Patrul Orgyen Jigme Chokyi Wangpo,dpal sprul o rgyan 'jigs med chos kyi dbang po,,
13074,P1AG59,Tsangpopa Konchok Sengge,,gtsang po pa dkon mchog seng ge,གཙང་པོ་པ་དཀོན་མཆོག་སེང་གེ།,,0,,,1218,0,,,M,Tsangpopa Konchok Sengge,gtsang po pa dkon mchog seng ge,,
4291,P258,Jamyang Khyentse Wangpo,,jam dbyangs mkhyen brtse'i dbang po,འཇམ་དབྱངས་མཁྱེན་བརྩེའི་དབང་པོ།,1820,0,,,1892,0,,,M,Jamyang Khyentse Wangpo,jam dbyangs mkhyen brtse'i dbang po,,
2280,P1069,Yeshe Rinchen,,ye shes rin chen,ཡེ་ཤེས་རིན་ཆེན།,1248,0,,,1294,0,,,M,Yeshe Rinchen,ye shes rin chen,,
13075,P8LS76449,Oluk Darhan Nangso,,U luk Dar han nang su,ཨཱུ་ལུཀ་ཌར་ཧན་ནང་སུ།,1600,0,,65,,0,,,M,Oluk Darhan Nangso,U luk Dar han nang su,,
13076,P8LS76448,Kangyurpa,,bka' 'gyur pa,བཀའ་འགྱུར་པ།,,0,,51,,0,,,M,Kangyurpa,bka' 'gyur pa,,
2891,P1591,Duldzin Drakpa Gyeltsen,,dul 'dzin grags pa rgyal mtshan,འདུལ་འཛིན་གྲགས་པ་རྒྱལ་མཚན།,1374,0,,,1434,0,,,M,Duldzin Drakpa Gyeltsen,dul 'dzin grags pa rgyal mtshan,,
9646,P701,"The Fifth Dzogchen Drubwang, Tubten Chokyi Dorje",rdzogs chen grub dbang,thub bstan chos kyi rdo rje,ཐུབ་བསྟན་ཆོས་ཀྱི་རྡོ་རྗེ།,1872,0,,,1935,0,,,M,"The Fifth Dzogchen Drubwang, Tubten Chokyi Dorje",rdzogs chen grub dbang 05 thub bstan chos kyi rdo rje,5,
13077,P3AG56,Khyeuchung Lotsāwa,,khye'u chung lo tsA ba,ཁྱེའུ་ཆུང་ལོ་ཙཱ་བ།,,0,,30,,0,,32,M,Khyeuchung Lotsāwa,khye'u chung lo tsA ba,,
6735,P431,Rongton Sheja Kunrik,,rong ston shes bya kun rig,རོང་སྟོན་ཤེས་བྱ་ཀུན་རིག།,1367,0,,,1449,0,,,M,Rongton Sheja Kunrik,rong ston shes bya kun rig,,
13078,P2CZ9156,Jangsem Sherab Zangpo,,byang sems shes rab bzang po,བྱང་སེམས་ཤེས་རབ་བཟང་པོ།,1395,0,,,1457,0,,,M,Jangsem Sherab Zangpo,byang sems shes rab bzang po,,
4267,P2557,Dromton Gyelwa Jungne,,brom ston rgyal ba'i 'byung gnas,འབྲོམ་སྟོན་རྒྱལ་བའི་འབྱུང་གནས།,1004,0,,,1064,0,,,M,Dromton Gyelwa Jungne,brom ston rgyal ba'i 'byung gnas,,
11909,P913,Zhonnu Sengge,,gzhon nu seng+ge,གཞོན་ནུ་སེངྒེ།,1200,0,,,1266,0,,,M,Zhonnu Sengge,gzhon nu seng+ge,,
11942,P916,Sengge Sherab,,seng+ge shes rab,སེངྒེ་ཤེས་རབ།,1238,0,,,1280,0,,,M,Sengge Sherab,seng+ge shes rab,,
8637,P606,Sengge Gyelpo,,seng+ge rgyal po,སེངྒེ་རྒྱལ་པོ།,1289,0,,,1326,0,,,M,Sengge Gyelpo,seng+ge rgyal po,,
4352,P2634,Dorje Rinchen,,rdo rje rin chen,རྡོ་རྗེ་རིན་ཆེན།,,0,,53,,0,,,M,Dorje Rinchen,rdo rje rin chen,,
3028,P1718,Lodro Sengge,,blo gros seng+ge,བློ་གྲོས་སེངྒེ།,1345,0,,,1390,0,,,M,Lodro Sengge,blo gros seng+ge,,
8361,P5805,Khyentse Tokden,,mkhyen brtse rtogs ldan,མཁྱེན་བརྩེ་རྟོགས་ལྡན།,1375,0,,56,,0,,,M,Khyentse Tokden,mkhyen brtse rtogs ldan,,
4350,P2632,Jamyang Yeshe Rinchen,,jam dbyangs ye shes rin chen,འཇམ་དབྱངས་ཡེ་ཤེས་རིན་ཆེན།,1364,0,,,1413,0,,,M,Jamyang Yeshe Rinchen,jam dbyangs ye shes rin chen,,
4348,P2630,Sherab Zangpo,,shes rab bzang po,ཤེས་རབ་བཟང་པོ།,,0,,58,1438,0,,,M,Sherab Zangpo,shes rab bzang po,,
11986,P920,"The Second Drukchen, Kunga Peljor",brug chen,kun dga' dpal 'byor,ཀུན་དགའ་དཔལ་འབྱོར།,1428,0,,,1476,0,,,M,"The Second Drukchen, Kunga Peljor",brug chen 02 kun dga' dpal 'byor,2,
11441,P870,"The Third Drukchen, Jamyang Chodrak",brug chen,jam dbyangs chos grags,འཇམ་དབྱངས་ཆོས་གྲགས།,1478,0,,,1523,0,,,M,"The Third Drukchen, Jamyang Chodrak",brug chen 03 'jam dbyangs chos grags,3,
11462,P872,Yonten Yeshe,,yon tan ye shes,ཡོན་ཏན་ཡེ་ཤེས།,,0,,57,,0,,,M,Yonten Yeshe,yon tan ye shes,,
3141,P182,"The Third Changkya, Rolpai Dorje",lcang skya,rol pa'i rdo rje,རོལ་པའི་རྡོ་རྗེ།,1717,0,,,1786,0,,,M,"The Third Changkya, Rolpai Dorje",lcang skya 03 rol pa'i rdo rje,3,
12096,P9302,Sanggye Tendzin,,sangs rgyas bstan 'dzin,སངས་རྒྱས་བསྟན་འཛིན།,1912,0,,,1978,0,,,M,Sanggye Tendzin,sangs rgyas bstan 'dzin,,
2980,P1675,Nyamme Sherab Gyeltsen,,mnyam med shes rab rgyal mtshan,མཉམ་མེད་ཤེས་རབ་རྒྱལ་མཚན།,1356,0,,,1415,0,,,M,Nyamme Sherab Gyeltsen,mnyam med shes rab rgyal mtshan,,
5644,P3312,Machik Labdron,,ma cig lab sgron,མ་ཅིག་ལབ་སྒྲོན།,1055,0,,,1149,0,,,F,Machik Labdron,ma cig lab sgron,,
3178,P1853,Milarepa,,mi la ras pa,མི་ལ་རས་པ།,1040,0,,,1123,0,,,M,Milarepa,mi la ras pa,,
2387,P1132,Ngorchen Kunga Zangpo,,ngor chen kun dga' bzang po,ངོར་ཆེན་ཀུན་དགའ་བཟང་པོ།,1382,0,,,1456,0,,,M,Ngorchen Kunga Zangpo,ngor chen kun dga' bzang po,,
1898,P1034,Muchen Sempa Chenpo Konchok Gyeltsen,,mus chen sems dpa' chen po dkon mchog rgyal mtshan,མུས་ཆེན་སེམས་དཔའ་ཆེན་པོ་དཀོན་མཆོག་རྒྱལ་མཚན།,1388,0,,,1469,0,,,M,Muchen Sempa Chenpo Konchok Gyeltsen,mus chen sems dpa' chen po dkon mchog rgyal mtshan,,
2338,P1089,Nesar Jamyang Khyentse Wangchuk,,gnas gsar 'jam dbyangs mkhyen brtse'i dbang phyug,གནས་གསར་མཁྱེན་བརྩེའི་དབང་ཕྱུག།,1524,0,,,1568,0,,,M,Nesar Jamyang Khyentse Wangchuk,gnas gsar 'jam dbyangs mkhyen brtse'i dbang phyug,,
