TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Display name English,Display name Wylie,Display name Tibetan,Wikidata ID,Lotsawa House URL,HAR URL
13775,P4CZ10541,,Dawa Zhonnu,en,,zla ba gzhon nu/,,0,,,,0,,,,Dawa Zhonnu,zla ba gzhon nu/,ཟླ་བ་གཞོན་ནུ༎,,,
13597,P1AG112,,Dawo Wangmo,en,,zla 'od dbang mo,,0,,66,,0,,68,F,Dawo Wangmo,zla 'od dbang mo,ཟླ་འོད་དབང་མོ།,,,
13815,P1TD67,,Delok Dawa Drolma,en,,das log zla ba sgrol ma,1910,1,,,1941,0,,,F,Delok Dawa Drolma,das log zla ba sgrol ma,འདས་ལོག་ཟླ་བ་སྒྲོལ་མ།,,,
13883,P3CN8621,,Delok Tenzin Chodron,en,,das log bstan 'dzin chos sgron/,,0,,69,,0,,,F,Delok Tenzin Chodron,das log bstan 'dzin chos sgron/,འདས་ལོག་བསྟན་འཛིན་ཆོས་སྒྲོན༎,,,
10097,P7434,,"deng, xaoping",en,,"deng, xaoping",1904,0,,,1997,0,,,M,"deng, xaoping","deng, xaoping","དེང,་xཨཨོཔིང།",,,
9624,P6991,,Denma Tsemang,en,,ldan ma rtse mang,,1,,31,,0,,34,M,Denma Tsemang,ldan ma rtse mang,ལྡན་མ་རྩེ་མང།,,,
4789,P2DB25453,,denzil ibbetson,en,,denzil ibbetson,,0,,,1908,0,,,,denzil ibbetson,denzil ibbetson,དེནཟིལ་ཨིབབེཙོན།,,,
13614,P1TD48,,Depa Norbu,en,,sde pa nor bu,1595,1,,,,0,,67,M,Depa Norbu,sde pa nor bu,སྡེ་པ་ནོར་བུ།,,,
6009,P3649,,Depa Trinle Gyatso,en,,sde pa 'phrin las rgya mtsho,,0,,64,1668,0,,,M,Depa Trinle Gyatso,sde pa 'phrin las rgya mtsho,སྡེ་པ་འཕྲིན་ལས་རྒྱ་མཚོ།,,,
13187,P10MS14671,Derge Queen,Tsewang Lhamo,en,sde dge rgyal mo,tshe dbang lha mo,,0,,,1812,0,,,F,Derge Queen Tsewang Lhamo,sde dge rgyal mo tshe dbang lha mo,སྡེ་དགེ་རྒྱལ་མོ་ཚེ་དབང་ལྷ་མོ།,,,
13533,P1AG87,Derge Queen,Yangchen Drolma,en,sde dge rgyal mo,dbyangs can sgrol ma,,0,,,1786,0,,,F,Derge Queen Yangchen Drolma,sde dge rgyal mo dbyangs can sgrol ma,སྡེ་དགེ་རྒྱལ་མོ་དབྱངས་ཅན་སྒྲོལ་མ།,,,
5641,P331,,Deumar Geshe Tendzin Puntsok,en,,de'u dmar dge bshes bstan 'dzin phun tshogs,1672,0,,,,0,,,M,Deumar Geshe Tendzin Puntsok,de'u dmar dge bshes bstan 'dzin phun tshogs,དེའུ་དམར་དགེ་བཤེས་བསྟན་འཛིན་ཕུན་ཚོགས།,,,
10921,P8220,,devacandra,en,,devacandra,,0,,,,0,,,M,devacandra,devacandra,དེབ༹ཅནདྲ།,,,
13736,P4CZ10577,,Devākaracandra,sa-x-iast,,ting nge 'dzin rdo rje/,10,0,,,,0,,,,Devākaracandra,ting nge 'dzin rdo rje/,ཏིང་ངེ་འཛིན་རྡོ་རྗེ༎,,,
10874,P8176,,devapurnamati,en,,devapurnamati,,0,,,,0,,,M,devapurnamati,devapurnamati,དེབ༹པུརྣམཏི།,,,
10895,P8198,,devendradeva,en,,devendradeva,,0,,,,0,,,M,devendradeva,devendradeva,དེབེ༹ནདྲདེབ༹།,,,
12888,P9946,,devendramati,en,,devendramati,,0,,,,0,,,M,devendramati,devendramati,དེབེ༹ནདྲམཏི།,,,
10912,P8212,,devendraraksita,en,,devendraraksita,,0,,,,0,,,M,devendraraksita,devendraraksita,དེབེ༹ནདྲརཀསིཏ།,,,
12500,P968,,Dezhung Chopel Jamyang Kunga Namgyel,en,,sde gzhung chos 'phel 'jam dbyangs kun dga' rnam   rgyal,1880,1,,,1950,1,,,M,Dezhung Chopel Jamyang Kunga Namgyel,sde gzhung chos 'phel 'jam dbyangs kun dga' rnam   rgyal,སྡེ་གཞུང་ཆོས་འཕེལ་འཇམ་དབྱངས་ཀུན་དགའ་རྣམ་རྒྱལ།,,,
13678,P11MS232,,Dezhung Lungrik Nyima,en,,lung rig nyi ma,1840,0,,,1898,0,,,,Dezhung Lungrik Nyima,lung rig nyi ma,ལུང་རིག་ཉི་མ།,,,
13643,P4CZ15085,,Dharmadhara,sa-x-iast,,d+harma d+ha ra/,,0,,,,0,,,,Dharmadhara,d+harma d+ha ra/,དྷརྨ་དྷ་ར༎,,,
8704,P6120,,dharmakirti,en,,dharmakirti,,0,,,,0,,,M,dharmakirti,dharmakirti,དྷརྨཀིརྟི།,,,
12674,P9843,,dharmapa,en,,dharmapa,,0,,,,0,,,M,dharmapa,dharmapa,དྷརྨཔ།,,,
3194,P1868,,Dharmapālarakṣita,sa-x-iast,,d+harma pA la rak Shi ta,1268,0,,,1287,0,,,M,Dharmapālarakṣita,d+harma pA la rak Shi ta,དྷརྨ་པཱ་ལ་རཀ་ཥི་ཏ།,,,
10928,P8227,,dharmasena,en,,dharmasena,,0,,,,0,,,M,dharmasena,dharmasena,དྷརྨསེན།,,,
9910,P7257,,Dharmaśrī,sa-x-iast,,kha che'i mkhan po d+harma shrI,,0,,,,0,,,M,Dharmaśrī,kha che'i mkhan po d+harma shrI,ཁ་ཆེའི་མཁན་པོ་དྷརྨ་ཤྲཱི།,,,
10933,P8231,,dharmasrimitra,en,,dharmasrimitra,,0,,,,0,,,M,dharmasrimitra,dharmasrimitra,དྷརྨསྲིམིཏྲ།,,,
10970,P8266,,Dharmatāśīla,sa-x-iast,,zhu chen gyi lo tsA ba dharma tA shI la,,0,,32,,0,,35,M,Dharmatāśīla,zhu chen gyi lo tsA ba dharma tA shI la,ཞུ་ཆེན་གྱི་ལོ་ཙཱ་བ་དྷརྨ་ཏཱ་ཤཱི་ལ།,,,
4300,P2588,,Dharmeśvara,en,,d+har+me shwa ra,,0,,,,0,,,M,Dharmeśvara,d+har+me shwa ra,དྷརྨེ་ཤྭ་ར།,,,
13037,P9950,,dharmottara,en,,dharmottara,,0,,,,0,,,M,dharmottara,dharmottara,དྷརྨོཏཏར།,,,
260,P00KG07868,,dhondup chokyi nyima,en,,don grub nyi ma,,0,,,,0,,,,dhondup chokyi nyima,don grub nyi ma,དོན་གྲུབ་ཉི་མ།,,,
8709,P6126,,dignaga,en,,dignaga,,0,,,,0,,,M,dignaga,dignaga,དིགནག།,,,
8825,P625,,Dilgo Khyentse Tashi Peljor,en,,dil mgo mkhyen brtse bkra shis dpal 'byor,1910,0,,,1991,0,,,M,Dilgo Khyentse Tashi Peljor,dil mgo mkhyen brtse bkra shis dpal 'byor,དིལ་མགོ་མཁྱེན་བརྩེ་བཀྲ་ཤིས་དཔལ་འབྱོར།,,https://www.lotsawahouse.org/tibetan-masters/dilgo-khyentse/,
3485,P1GS60402,,Do Dasel Wangmo,en,,mdo zla gsal dbang mo,1928,0,,,2018,0,,,F,Do Dasel Wangmo,mdo zla gsal dbang mo,མདོ་ཟླ་གསལ་དབང་མོ།,,https://www.lotsawahouse.org/tibetan-masters/do-dasel-wangmo/,
9612,P698,,Do Khyentse Yeshe Dorje,en,,mdo mkhyen brtse ye shes rdo rje,1800,0,,,1866,0,,,M,Do Khyentse Yeshe Dorje,mdo mkhyen brtse ye shes rdo rje,མདོ་མཁྱེན་བརྩེ་ཡེ་ཤེས་རྡོ་རྗེ།,,https://www.lotsawahouse.org/tibetan-masters/do-khyentse/,http://www.himalayanart.org/search/set.cfm?setID=1914
12901,P1KG2178,,doboom tulku,en,,rdo bum sprul sku,,0,,,,0,,,M,doboom tulku,rdo bum sprul sku,རྡོ་བུམ་སྤྲུལ་སྐུ།,,,
12731,P9897,,"doctor, andreas",en,,"doctor, andreas",1969,0,,,,0,,,M,"doctor, andreas","doctor, andreas","དོཅཏོར,་ཨནདྲེཨས།",,,
9981,P7321,,"dogyaltshang, aten",en,,a brtan,1915,0,,,,0,,,M,"dogyaltshang, aten",a brtan,ཨ་བརྟན།,,,
9343,P6731,,Dokhar Tsewang Norbu,en,,mdo khar shar tshe dbang nor bu,,0,,,1902,0,,,M,Dokhar Tsewang Norbu,mdo khar shar tshe dbang nor bu,མདོ་ཁར་ཤར་ཚེ་དབང་ནོར་བུ།,,,
7732,P5221,,Dola Jigme Kelzang,en,,rdo la 'jigs med skal bzang,1789,0,,,,0,,,M,Dola Jigme Kelzang,rdo la 'jigs med skal bzang,རྡོ་ལ་འཇིགས་མེད་སྐལ་བཟང།,,https://www.lotsawahouse.org/tibetan-masters/dola-jigme-kalzang/,
3546,P1KG1470,,dolma choezom,en,,sgrol ma chos 'dzoms,,0,,,,0,,,F,dolma choezom,sgrol ma chos 'dzoms,སྒྲོལ་མ་ཆོས་འཛོམས།,,,
2670,P139,,Dolpopa Sherab Gyeltsen,en,,dol po pa shes rab rgyal mtshan,1292,0,,,1361,0,,,M,Dolpopa Sherab Gyeltsen,dol po pa shes rab rgyal mtshan,དོལ་པོ་པ་ཤེས་རབ་རྒྱལ་མཚན།,,https://www.lotsawahouse.org/tibetan-masters/dolpopa-sherab-gyaltsen/,http://www.himalayanart.org/search/set.cfm?setID=1595
7613,P5110,,Dondrub Gyel,en,,don grub rgyal,,0,,,1985,0,,,M,Dondrub Gyel,don grub rgyal,དོན་གྲུབ་རྒྱལ།,,,
7523,P503,,Dondrub Gyelpo,en,,don grub rgyal po,1369,0,,,1427,0,,,M,Dondrub Gyelpo,don grub rgyal po,དོན་གྲུབ་རྒྱལ་པོ།,,,
2854,P1558,,Dondrub Rinchen,en,,don grub rin chen,1309,0,,,1385,0,,,M,Dondrub Rinchen,don grub rin chen,དོན་གྲུབ་རིན་ཆེན།,,,
13281,P8LS12192,,Dondrub Wanggyel,en,,don grub dbang rgyal,,0,,,,0,,,,Dondrub Wanggyel,don grub dbang rgyal,དོན་གྲུབ་དབང་རྒྱལ།,,,
7945,P5425,,Dongak Chokyi Gyatso,en,,mdo sngags chos kyi rgya mtsho,1903,0,,,1957,0,,,M,Dongak Chokyi Gyatso,mdo sngags chos kyi rgya mtsho,མདོ་སྔགས་ཆོས་ཀྱི་རྒྱ་མཚོ།,,https://www.lotsawahouse.org/tibetan-masters/dongak-chokyi-gyatso/,
13086,P11MS163,,Donggom Zhikpo,en,,ldong sgom zhig po,,0,,49,,0,,,M,Donggom Zhikpo,ldong sgom zhig po,ལྡོང་སྒོམ་ཞིག་པོ།,,,
13238,P11MS250,,Dordzin Gowoche,en,,rdor 'dzin mgo bo che,,0,,45,,0,,49,M,Dordzin Gowoche,rdor 'dzin mgo bo che,རྡོར་འཛིན་མགོ་བོ་ཆེ།,,,
13433,P1AG6,,Dordzin Sonam Gyatso,en,,rdor 'dzin bsod nams rgya mtsho,,0,,45,,0,,49,M,Dordzin Sonam Gyatso,rdor 'dzin bsod nams rgya mtsho,རྡོར་འཛིན་བསོད་ནམས་རྒྱ་མཚོ།,,,
5306,P300,,Doring Tenzin Peljor,en,,rdo ring bstan 'dzin dpal 'byor,1760,0,,,,0,,,M,Doring Tenzin Peljor,rdo ring bstan 'dzin dpal 'byor,རྡོ་རིང་བསྟན་འཛིན་དཔལ་འབྱོར།,,,
3907,P2226,,Dorje Gyelpo,en,,rdo rje rgyal po,1283,0,1284,,1350,0,1351,,M,Dorje Gyelpo,rdo rje rgyal po,རྡོ་རྗེ་རྒྱལ་པོ།,,,
13442,P1AG15,,Dorje Khyung,en,,rdo rje khyung,1161,0,1173,,1249,0,1261,,M,Dorje Khyung,rdo rje khyung,རྡོ་རྗེ་ཁྱུང།,,,
8750,P6164,,Dorje Lingpa,en,,rdo rje gling pa,1346,0,,,1405,0,,,M,Dorje Lingpa,rdo rje gling pa,རྡོ་རྗེ་གླིང་པ།,,https://www.lotsawahouse.org/tibetan-masters/dorje-lingpa/,
5326,P3018,,Dorje Palam,en,,rdo rje pha lam,,0,,60,,0,,63,M,Dorje Palam,rdo rje pha lam,རྡོ་རྗེ་ཕ་ལམ།,,,
11490,P8746,,Dorje Rabten,en,,rdo rje rab brtan,1842,0,,,1901,1,,,M,Dorje Rabten,rdo rje rab brtan,རྡོ་རྗེ་རབ་བརྟན།,,,
3906,P2225,,Dorje Rinchen,en,,rdo rje rin chen,1278,0,,,1314,0,,,M,Dorje Rinchen,rdo rje rin chen,རྡོ་རྗེ་རིན་ཆེན།,,,
4352,P2634,,Dorje Rinchen,en,,rdo rje rin chen,,0,,53,,0,,,M,Dorje Rinchen,rdo rje rin chen,རྡོ་རྗེ་རིན་ཆེན།,,,
13449,P1AG23,,Dorje Sengge,en,,rdo rje seng ge,1199,0,1210,,1238,1,,,M,Dorje Sengge,rdo rje seng ge,རྡོ་རྗེ་སེང་གེ།,,,
13700,P8LS76450,,Dorje Sengge,en,,rdo rje seng ge,1877,0,,,1919,0,,,M,Dorje Sengge,rdo rje seng ge,རྡོ་རྗེ་སེང་གེ།,,,
61,P00EGS1017135,,Dorje Sherab,en,,rdo rje shes rab,,0,,45,,0,,,M,Dorje Sherab,rdo rje shes rab,རྡོ་རྗེ་ཤེས་རབ།,,,
6491,P4088,,Doton Sherab Drakpa,en,,rdo ston shes rab grags pa,1127,0,,,1185,0,,,M,Doton Sherab Drakpa,rdo ston shes rab grags pa,རྡོ་སྟོན་ཤེས་རབ་གྲགས་པ།,,,
11318,P859,,dpal ldan tshul khrims,en,,dpal ldan tshul khrims,1904,0,,,1972,0,,,M,dpal ldan tshul khrims,dpal ldan tshul khrims,དཔལ་ལྡན་ཚུལ་ཁྲིམས།,,,
1908,P1035,,Drakpa Dorje,en,,grags pa rdo rje,,0,,,1491,1,,,M,Drakpa Dorje,grags pa rdo rje,གྲགས་པ་རྡོ་རྗེ།,,,
2915,P1614,,Drakpa Gyeltsen,en,,grags pa rgyal mtshan,1147,0,,,1216,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,https://www.lotsawahouse.org/tibetan-masters/jetsun-drakpa-gyaltsen/,http://www.himalayanart.org/search/set.cfm?setID=317
3040,P1729,,Drakpa Gyeltsen,en,,grags pa rgyal mtshan,1619,0,,,1656,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,,
4660,P2915,,Drakpa Gyeltsen,en,,grags pa rgyal mtshan,1365,0,,,1448,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,,
4720,P297,,Drakpa Gyeltsen,en,,grags pa rgyal mtshan,1762,0,,,1836,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,,
6374,P3980,,Drakpa Gyeltsen,en,,grags pa rgyal mtshan,,0,,49,,0,,,M,Drakpa Gyeltsen,grags pa rgyal mtshan,གྲགས་པ་རྒྱལ་མཚན།,,,
12405,P9591,,Drakpa Rinchen,en,,grags pa rin chen,,0,,51,1310,0,,,M,Drakpa Rinchen,grags pa rin chen,གྲགས་པ་རིན་ཆེན།,,,
13195,P8LS12001,,Drakpa Rinchen,en,,grags pa rin chen,,0,,54,,0,,55,M,Drakpa Rinchen,grags pa rin chen,གྲགས་པ་རིན་ཆེན།,,,
2931,P1629,,Drakpa Shedrub,en,,grags pa bshad sgrub,1675,0,,,1748,0,,,M,Drakpa Shedrub,grags pa bshad sgrub,གྲགས་པ་བཤད་སྒྲུབ།,,,
2577,P1303,,Drakpa Sherab,en,,grags pa shes rab,1259,0,,,1325,0,,,M,Drakpa Sherab,grags pa shes rab,གྲགས་པ་ཤེས་རབ།,,,
13437,P1AG9,,Drakpa Tsondru,en,,grags pa brtson 'grus,1203,0,,,1267,0,,,M,Drakpa Tsondru,grags pa brtson 'grus,གྲགས་པ་བརྩོན་འགྲུས།,,,
5753,P3411,,Draktengpa Yonten Tsultrim,en,,brag steng pa yon tan tshul khrims,,0,,41,,0,,,M,Draktengpa Yonten Tsultrim,brag steng pa yon tan tshul khrims,བྲག་སྟེང་པ་ཡོན་ཏན་ཚུལ་ཁྲིམས།,,,
7114,P4655,,Drapa Ngonshe,en,,grwa pa mngon shes,1012,0,,,1090,0,,,M,Drapa Ngonshe,grwa pa mngon shes,གྲྭ་པ་མངོན་ཤེས།,,,
13721,,,Drayab Tubten Zangpo,en,,brag g.yab thub bstan bzang po,1891,1,,,1930,1,,,M,Drayab Tubten Zangpo,brag g.yab thub bstan bzang po,བྲག་གཡབ་ཐུབ་བསྟན་བཟང་པོ།,,,
6681,P4261,,Drenpa Namkha,en,,dran pa nam mkha',,0,,30,,0,,32,M,Drenpa Namkha,dran pa nam mkha',དྲན་པ་ནམ་མཁའ།,,,
9171,P6571,Drigung Khandro,Choden Zangmo,en,bri gung mkha' 'gro,chos ldan bzang mo,1885,0,1886,,1958,0,,,F,Drigung Khandro Choden Zangmo,bri gung mkha' 'gro chos ldan bzang mo,འབྲི་གུང་མཁའ་འགྲོ་ཆོས་ལྡན་བཟང་མོ།,,,
3936,P2252,,Drigung Lotsāwa Maṇikaśrījñāna,en,,bris gung lo tsA ba ma Ni ka shrI dzya na,1289,0,,,1363,0,,,M,Drigung Lotsāwa Maṇikaśrījñāna,bris gung lo tsA ba ma Ni ka shrI dzya na,འབྲིས་གུང་ལོ་ཙཱ་བ་མ་ཎི་ཀ་ཤྲཱི་ཛྱ་ན།,,,
13089,P3AG5,,Drilungpa Tsultrim Sherab,en,,bri lung pa tshul khrims shes rab,,0,,45,,0,,,M,Drilungpa Tsultrim Sherab,bri lung pa tshul khrims shes rab,འབྲི་ལུང་པ་ཚུལ་ཁྲིམས་ཤེས་རབ།,,,
9574,P6945,,Drime Kunga,en,,dri med kun dga',1347,0,,,,0,,,M,Drime Kunga,dri med kun dga',དྲི་མེད་ཀུན་དགའ།,,,
8625,P6049,,Drime Wosel Lingpa,en,,dri med 'od gsal gling pa,,0,,75,,0,,78,M,Drime Wosel Lingpa,dri med 'od gsal gling pa,དྲི་མེད་འོད་གསལ་གླིང་པ།,,https://www.lotsawahouse.org/tibetan-masters/drime-osal-lingpa/,
13120,P2AG27,,Drodul Dorji Tenzin,en,,gro 'dul rdo rje bstan 'dzin,1927,0,,,2005,0,,,M,Drodul Dorji Tenzin,gro 'dul rdo rje bstan 'dzin,གྲོ་འདུལ་རྡོ་རྗེ་བསྟན་འཛིན།,,,
8567,P5997,,Drodul Tobden Lingpa,en,,gro 'dul stobs ldan gling pa,,0,,76,,0,,78,M,Drodul Tobden Lingpa,gro 'dul stobs ldan gling pa,འགྲོ་འདུལ་སྟོབས་ལྡན་གླིང་པ།,,,
13091,P3AG7,,Drogon Dutsi Gyeltsen,en,,gro mgon bdud rtsi rgyal mtshan,,0,,45,,0,,,M,Drogon Dutsi Gyeltsen,gro mgon bdud rtsi rgyal mtshan,འགྲོ་མགོན་བདུད་རྩི་རྒྱལ་མཚན།,,,
11117,P8402,,Drokmi Pelgyi Yeshe,en,,brog mi dpal gyi ye shes,,0,,30,,0,,32,M,Drokmi Pelgyi Yeshe,brog mi dpal gyi ye shes,འབྲོག་མི་དཔལ་གྱི་ཡེ་ཤེས།,,,
5615,P3285,,Drokmi Śākya Yeshe,en,,brog mi shAkya ye shes,992,1,,,1043,0,1072,,M,Drokmi Śākya Yeshe,brog mi shAkya ye shes,འབྲོག་མི་ཤཱཀྱ་ཡེ་ཤེས།,,,
13727,P8LS13890,,Dromde Nyima,en,,brom sde nyi ma,,0,,,,0,,,,Dromde Nyima,brom sde nyi ma,འབྲོམ་སྡེ་ཉི་མ།,,,
4267,P2557,,Dromton Gyelwa Jungne,en,,brom ston rgyal ba'i 'byung gnas,1004,0,,,1064,0,,,M,Dromton Gyelwa Jungne,brom ston rgyal ba'i 'byung gnas,འབྲོམ་སྟོན་རྒྱལ་བའི་འབྱུང་གནས།,,https://www.lotsawahouse.org/tibetan-masters/dromton-gyalwe-jungne/,http://www.himalayanart.org/search/set.cfm?setID=697
8730,P6145,,Dromton Zhonnu Lodro,en,,brom ston gzhon nu blo gros,1271,0,,,,0,,,M,Dromton Zhonnu Lodro,brom ston gzhon nu blo gros,འབྲོམ་སྟོན་གཞོན་ནུ་བློ་གྲོས།,,,
3957,P2271,,Droton Dutsi Drakpa,en,,gro ston bdud rtsi grags pa,1153,0,,,1232,0,,,M,Droton Dutsi Drakpa,gro ston bdud rtsi grags pa,གྲོ་སྟོན་བདུད་རྩི་གྲགས་པ།,,,
13869,,,Droza Tri Gyelmotsen,en,,bro bza' khri rgyal mo btsan,,0,,31,,0,,,F,Droza Tri Gyelmotsen,bro bza' khri rgyal mo btsan,འབྲོ་བཟའ་ཁྲི་རྒྱལ་མོ་བཙན།,,,
13115,P2AG25,,Dru Gyelwa Yungdrung,en,,bru rgyal ba g.yung drung,1242,0,,,1290,0,,,M,Dru Gyelwa Yungdrung,bru rgyal ba g.yung drung,བྲུ་རྒྱལ་བ་གཡུང་དྲུང།,,,
13571,P2CN11130,,Dru Jetsun Yungdrung Lama,en,,bru rje btsun g.yung drung bla ma,,0,,,,0,,,,Dru Jetsun Yungdrung Lama,bru rje btsun g.yung drung bla ma,བྲུ་རྗེ་བཙུན་གཡུང་དྲུང་བླ་མ།,,,
13447,P1AG20,,Drubchen Bardrokpa,en,,grub chen bar 'brog pa,1200,0,,49,,0,,,M,Drubchen Bardrokpa,grub chen bar 'brog pa,གྲུབ་ཆེན་བར་འབྲོག་པ།,,,
4167,P2463,,Drubchen Kunga Lodro,en,,grub chen kun dga' blo gros,1365,0,,,1443,0,,,M,Drubchen Kunga Lodro,grub chen kun dga' blo gros,གྲུབ་ཆེན་ཀུན་དགའ་བློ་གྲོས།,,,
1586,P1005,,Drubkhang Gelek Gyatso,en,,sgrub khang dge legs rgya mtsho,1641,0,,,1713,0,,,M,Drubkhang Gelek Gyatso,sgrub khang dge legs rgya mtsho,སྒྲུབ་ཁང་དགེ་ལེགས་རྒྱ་མཚོ།,,,
13440,P1KG4203,,Drubtob Nyakre Sewo,en,,grub thob nyag re se bo,1140,0,1141,,1201,0,,,M,Drubtob Nyakre Sewo,grub thob nyag re se bo,གྲུབ་ཐོབ་ཉག་རེ་སེ་བོ།,,,
13650,P8LS76447,,Drubtob Pema Trinle,en,,grub thob pad+ma 'phrin las,,0,,65,,0,,65,M,Drubtob Pema Trinle,grub thob pad+ma 'phrin las,གྲུབ་ཐོབ་པདྨ་འཕྲིན་ལས།,,,
13436,P1KG2856,,Drubtob Sengge Yeshe,en,,seng+ge ye shes,,0,,45,,0,,49,M,Drubtob Sengge Yeshe,seng+ge ye shes,སེངྒེ་ཡེ་ཤེས།,,,
13435,P1AG8,,Drubtob Tsangzhikpa,en,,grub thob gtsang zhig pa,,0,,45,,0,,49,M,Drubtob Tsangzhikpa,grub thob gtsang zhig pa,གྲུབ་ཐོབ་གཙང་ཞིག་པ།,,,
13147,P3AG31,,Drubwang Drakpa Gyeltsen,en,,grub dbang grags pa rgyal mtshan,,0,,71,,0,,,M,Drubwang Drakpa Gyeltsen,grub dbang grags pa rgyal mtshan,གྲུབ་དབང་གྲགས་པ་རྒྱལ་མཚན།,,,
4820,P2DB5980,,Druk Khenpo Ngawang Yonten Gyatso,en,,brug mkhan po ngag dbang yon tan rgya mtsho,1902,0,,,1963,1,,,M,Druk Khenpo Ngawang Yonten Gyatso,brug mkhan po ngag dbang yon tan rgya mtsho,འབྲུག་མཁན་པོ་ངག་དབང་ཡོན་ཏན་རྒྱ་མཚོ།,,,
10857,P816,,Drukpa Kunle,en,,brug pa kun legs,1455,0,,,1529,0,,,M,Drukpa Kunle,brug pa kun legs,འབྲུག་པ་ཀུན་ལེགས།,,https://www.lotsawahouse.org/tibetan-masters/drukpa-kunley/,
13722,,,Drumpa Namgyel Gyeltsen,en,,bhruM pa rnam rgyal rgyal mtshan,1898,0,,,1930,0,,,M,Drumpa Namgyel Gyeltsen,bhruM pa rnam rgyal rgyal mtshan,བྷྲུཾ་པ་རྣམ་རྒྱལ་རྒྱལ་མཚན།,,,
6489,P4086,,Drungchen Khachopa Namkha Gyeltsen,en,,drung chen mkha' spyod pa nam mkha' rgyal mtshan,1370,0,,,1433,0,,,M,Drungchen Khachopa Namkha Gyeltsen,drung chen mkha' spyod pa nam mkha' rgyal mtshan,དྲུང་ཆེན་མཁའ་སྤྱོད་པ་ནམ་མཁའ་རྒྱལ་མཚན།,,,
13116,P3AG10,,Drusha Namkha Wozer,en,,bru sha nam mkha' 'od zer,,0,,51,,0,,,M,Drusha Namkha Wozer,bru sha nam mkha' 'od zer,བྲུ་ཤ་ནམ་མཁའ་འོད་ཟེར།,,,
13093,A3AG9,,Druton Dulwa Gyeltsen,en,,bru ston 'dul ba rgyal mtshan,1239,0,,,1293,0,,,M,Druton Dulwa Gyeltsen,bru ston 'dul ba rgyal mtshan,བྲུ་སྟོན་འདུལ་བ་རྒྱལ་མཚན།,,,
13117,P3AG12,,Druton Sonam Gyeltsen,en,,bru ston bsod nams rgyal mtshan,,0,,49,,0,,,M,Druton Sonam Gyeltsen,bru ston bsod nams rgyal mtshan,བྲུ་སྟོན་བསོད་ནམས་རྒྱལ་མཚན།,,,
9688,P705,,Dudjom Lingpa,en,,bdud 'joms gling pa,1835,0,,,1903,0,,,M,Dudjom Lingpa,bdud 'joms gling pa,བདུད་འཇོམས་གླིང་པ།,,https://www.lotsawahouse.org/tibetan-masters/dudjom-lingpa/,
10019,P736,,Dudjom Rinpoche Jigdrel Yeshe Dorje,en,,bdud 'joms rin po che 'jigs bral ye shes rdo rje,1904,0,,,1987,0,,,M,Dudjom Rinpoche Jigdrel Yeshe Dorje,bdud 'joms rin po che 'jigs bral ye shes rdo rje,བདུད་འཇོམས་རིན་པོ་ཆེ་འཇིགས་བྲལ་ཡེ་ཤེས་རྡོ་རྗེ།,Q1688950,https://www.lotsawahouse.org/tibetan-masters/dudjom-rinpoche/,
9105,P651,,Dudul Dorje,en,,bdud 'dul rdo rje,1615,0,,,1672,0,,,M,Dudul Dorje,bdud 'dul rdo rje,བདུད་འདུལ་རྡོ་རྗེ།,,,
2891,P1591,,Duldzin Drakpa Gyeltsen,en,,dul 'dzin grags pa rgyal mtshan,1374,0,,,1434,0,,,M,Duldzin Drakpa Gyeltsen,dul 'dzin grags pa rgyal mtshan,འདུལ་འཛིན་གྲགས་པ་རྒྱལ་མཚན།,,,
