TOL ID,TBRC RID,Primary title,Primary name,Primary name encoding,Wylie title,Wylie name,Tibetan,Display name English,Display name Wylie,Birth year,Birth year approximate,Birth year alternate,Birth century,Death year,Death year approximate,Death year alternate,Death century,Gender,Ordinal,Wikidata ID,Lotsawa House URL,HAR URL,RMA URL,84000 URL
10144,P7478,,'phrin las lhun grub rgyal mtshan,bo-x-ewts,,'phrin las lhun grub rgyal mtshan,,'phrin las lhun grub rgyal mtshan,'phrin las lhun grub rgyal mtshan,,0,,,,0,,,M,,,,,,
10145,P7479,,pad+ma rgyal mtshan,bo-x-ewts,,pad+ma rgyal mtshan,,pad+ma rgyal mtshan,pad+ma rgyal mtshan,,0,,,,0,,,M,,,,,,
10146,P748,,Tubten Tsondru,en,,thub bstan brtson 'grus,ཐུབ་བསྟན་བརྩོན་འགྲུས།,Tubten Tsondru,thub bstan brtson 'grus,1920,0,,,1979,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/khenpo-tsondru/,,,
10147,P7480,,dbyangs can snyems pa'i lang tsho,bo-x-ewts,,dbyangs can snyems pa'i lang tsho,,dbyangs can snyems pa'i lang tsho,dbyangs can snyems pa'i lang tsho,,0,,,,0,,,M,,,,,,
10148,P7481,,ngag dbang blo gros rgya mtsho,bo-x-ewts,,ngag dbang blo gros rgya mtsho,,ngag dbang blo gros rgya mtsho,ngag dbang blo gros rgya mtsho,,0,,,,0,,,M,,,,,,
10149,P7482,,byang chub 'phags dbang,bo-x-ewts,,byang chub 'phags dbang,,byang chub 'phags dbang,byang chub 'phags dbang,,0,,,,0,,,M,,,,,,
1015,P0RK244,,slob pa'i rdo rje (shiSyavajra),bo-x-ewts,,slob pa'i rdo rje (shiSyavajra),,slob pa'i rdo rje (shiSyavajra),slob pa'i rdo rje (shiSyavajra),,0,,,,0,,,M,,,,,,
10150,P7483,,kun dga' blo gros,bo-x-ewts,,kun dga' blo gros,,kun dga' blo gros,kun dga' blo gros,,0,,,,0,,,M,,,,,,
10151,P7484,,blo bzang lha mchog,bo-x-ewts,,blo bzang lha mchog,,blo bzang lha mchog,blo bzang lha mchog,,0,,,1747,0,,,M,,,,,,
10152,P7485,,d+harma dzU ha,bo-x-ewts,,d+harma dzU ha,,d+harma dzU ha,d+harma dzU ha,,0,,,,0,,,M,,,,,,
10153,P7486,,blo bzang rgyal mtshan,bo-x-ewts,,blo bzang rgyal mtshan,,blo bzang rgyal mtshan,blo bzang rgyal mtshan,,0,,,,0,,,M,,,,,,
10154,P7487,,drag rtsal rdo rje,bo-x-ewts,,drag rtsal rdo rje,,drag rtsal rdo rje,drag rtsal rdo rje,,0,,,,0,,,M,,,,,,
10155,P7488,,bsod bde,bo-x-ewts,,bsod bde,,bsod bde,bsod bde,,0,,,,0,,,F,,,,,,
10156,P7489,,bde skyid,bo-x-ewts,,bde skyid,,bde skyid,bde skyid,,0,,,,0,,,F,,,,,,
10157,P749,,'jigs med blo gsal dbang po,bo-x-ewts,,'jigs med blo gsal dbang po,,'jigs med blo gsal dbang po,'jigs med blo gsal dbang po,1964,0,,,,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/dzogchen-rinpoche/,,,
10158,P7490,,nang so blo bstan,bo-x-ewts,,nang so blo bstan,,nang so blo bstan,nang so blo bstan,,0,,,,0,,,M,,,,,,
10159,P7491,,wang yinuan,en,,wang yinuan,,wang yinuan,wang yinuan,,0,,,,0,,,M,,,,,,
1016,P0RK245,,sa 'dres pa (gomishra),bo-x-ewts,,sa 'dres pa (gomishra),,sa 'dres pa (gomishra),sa 'dres pa (gomishra),,0,,,,0,,,M,,,,,,
10160,P7492,,hung shan ming,en,,hung shan ming,,hung shan ming,hung shan ming,1925,0,,,,0,,,M,,,,,,
10161,P7493,,mi 'gyur rdo rje,bo-x-ewts,,mi 'gyur rdo rje,,mi 'gyur rdo rje,mi 'gyur rdo rje,,0,,,,0,,,M,,,,,,
10162,P7494,,stobs rgyas,bo-x-ewts,,stobs rgyas,,stobs rgyas,stobs rgyas,1962,0,,,,0,,,M,,,,,,
10163,P7495,,tshe dbang rdo rje,bo-x-ewts,,tshe dbang rdo rje,,tshe dbang rdo rje,tshe dbang rdo rje,,0,,,,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/tsokhang-choktrul-rinpoche/,,,
10164,P7496,,byams pa chos ldan,bo-x-ewts,,byams pa chos ldan,,byams pa chos ldan,byams pa chos ldan,1919,0,,,1988,0,,,M,,,,,,
10165,P7497,,thub bstan yar 'phel dbang po,bo-x-ewts,,thub bstan yar 'phel dbang po,,thub bstan yar 'phel dbang po,thub bstan yar 'phel dbang po,,0,,,,0,,,M,,,,,,
10166,P7498,,kun dga' chos legs,bo-x-ewts,,kun dga' chos legs,,kun dga' chos legs,kun dga' chos legs,,0,,,,0,,,M,,,,,,
10168,P75,,Khedrub Norzang Gyatso,en,,mkhas grub nor bzang rgya mtsho,མཁས་གྲུབ་ནོར་བཟང་རྒྱ་མཚོ།,Khedrub Norzang Gyatso,mkhas grub nor bzang rgya mtsho,1423,0,,,1513,0,,,M,,,,,,
10169,P750,Dzogchen Drubwang,Jikdrel Jangchub Dorje,en,rdzogs chen grub dbang,'jigs bral byang chub rdo rje,འཇིགས་བྲལ་བྱང་ཆུབ་རྡོ་རྗེ།,"The Sixth Dzogchen Drubwang, Jikdrel Jangchub Dorje",rdzogs chen grub dbang 06 'jigs bral byang chub rdo rje,1935,0,,,1959,0,,,M,06,,,,,
10170,P7501,,karma phuntsho,en,,ka.rma phun tshogs,,karma phuntsho,ka.rma phun tshogs,,0,,,,0,,,M,,,,,,
10171,P7502,,Ngawang Drakpa,en,,ngag dbang grags pa,ངག་དབང་གྲགས་པ།,Ngawang Drakpa,ngag dbang grags pa,1520,0,,,1580,0,,,M,,,,,,
10172,P7503,,gsang sngags rgyal mtshan,bo-x-ewts,,gsang sngags rgyal mtshan,,gsang sngags rgyal mtshan,gsang sngags rgyal mtshan,,0,,,,0,,,M,,,,,,
10173,P7504,,'gro 'dul las 'phro gling pa,bo-x-ewts,,'gro 'dul las 'phro gling pa,,'gro 'dul las 'phro gling pa,'gro 'dul las 'phro gling pa,,0,,,,0,,,M,,,,,,
10174,P7505,,'od gsal rgya mtsho,bo-x-ewts,,'od gsal rgya mtsho,,'od gsal rgya mtsho,'od gsal rgya mtsho,,0,,,,0,,,M,,,,,,
10175,P7506,,'dzi sgar 09 'jigs med mi pham bstan pa'i nyi gzhon phrin las kun khyab dpal bzang po'i sde,bo-x-ewts,,'dzi sgar 09 'jigs med mi pham bstan pa'i nyi gzhon phrin las kun khyab dpal bzang po'i sde,,'dzi sgar 09 'jigs med mi pham bstan pa'i nyi gzhon phrin las kun khyab dpal bzang po'i sde,'dzi sgar 09 'jigs med mi pham bstan pa'i nyi gzhon phrin las kun khyab dpal bzang po'i sde,1961,0,,,,0,,,M,,,,,,
10176,P7509,,ngag dbang chos kyi grags pa,bo-x-ewts,,ngag dbang chos kyi grags pa,,ngag dbang chos kyi grags pa,ngag dbang chos kyi grags pa,,0,,,,0,,,M,,,,,,
10177,P751,Minling Trichen,Kunzang Wanggyel,en,smin gling khri chen,kun bzang dbang rgyal,,"The Eleventh Minling Trichen, Kunzang Wanggyel",smin gling khri chen 11 kun bzang dbang rgyal,1931,0,,,,0,,,M,11,,,,,
10178,P7510,,"teichman, eric",en,,"teichman, eric",,"teichman, eric","teichman, eric",1884,0,,,,0,,,M,,,,,,
10179,P7511,,gyonpo tshering,bo-x-ewts,,mgon po tshe ring,,gyonpo tshering,mgon po tshe ring,,0,,,,0,,,M,,,,,,
10180,P7512,,"rock, joseph francis charles",en,,"rock, joseph francis charles",,"rock, joseph francis charles","rock, joseph francis charles",1884,0,,,1962,0,,,M,,,,,,
10181,P7513,,"nakane, chie",en,,"nakane, chie",,"nakane, chie","nakane, chie",1926,0,,,,0,,,F,,,,,,
10182,P7514,,"li, an che",en,,"li, an che",,"li, an che","li, an che",,0,,,,0,,,M,,,,,,
10183,P7515,,chos bzang o dpal,bo-x-ewts,,chos bzang o dpal,,chos bzang o dpal,chos bzang o dpal,,0,,,,0,,,M,,,,,,
10184,P7516,,rdo rje tshe ring,bo-x-ewts,,rdo rje tshe ring,,rdo rje tshe ring,rdo rje tshe ring,,0,,,,0,,,M,,,,,,
10185,P7517,,bkra shis bstan pa rab rgyas,bo-x-ewts,,bkra shis bstan pa rab rgyas,,bkra shis bstan pa rab rgyas,bkra shis bstan pa rab rgyas,1970,0,,,,0,,,M,,,,,,
10186,P7518,,'jam dbyangs 'phrin las,bo-x-ewts,,'jam dbyangs 'phrin las,,'jam dbyangs 'phrin las,'jam dbyangs 'phrin las,,0,,,,0,,,M,,,,,,
10187,P7519,,"chen, xiezhang",en,,"chen, xiezhang",,"chen, xiezhang","chen, xiezhang",,0,,,,0,,,M,,,,,,
10188,P752,,rnam grol rgya mtsho,bo-x-ewts,,rnam grol rgya mtsho,,rnam grol rgya mtsho,rnam grol rgya mtsho,1936,0,,,,0,,,M,,,,,,
10189,P7520,,"suo, wenqing",en,,"suo, wenqing",,"suo, wenqing","suo, wenqing",,0,,,,0,,,M,,,,,,
1019,P0RK25,,mkhan chen rdo rje dpal,bo-x-ewts,,mkhan chen rdo rje dpal,,mkhan chen rdo rje dpal,mkhan chen rdo rje dpal,,0,,,,0,,,M,,,,,,
10190,P7521,,"chen, naiwen",en,,"chen, naiwen",,"chen, naiwen","chen, naiwen",,0,,,,0,,,M,,,,,,
10191,P7522,,"guenther, herbert v.",en,,"guenther, herbert v.",,"guenther, herbert v.","guenther, herbert v.",,0,,,,0,,,M,,,,,,
10192,P7523,,ka'o nyin,bo-x-ewts,,ka'o nyin,,ka'o nyin,ka'o nyin,,0,,,,0,,,M,,,,,,
10193,P7524,,bkra shis rgya mtsho,bo-x-ewts,,bkra shis rgya mtsho,,bkra shis rgya mtsho,bkra shis rgya mtsho,,0,,,,0,,,M,,,,,,
10194,P7525,,blo bzang don ldan,bo-x-ewts,,blo bzang don ldan,,blo bzang don ldan,blo bzang don ldan,,0,,,,0,,,M,,,,,,
10195,P7526,,skal bzang bstan 'dzin,bo-x-ewts,,skal bzang bstan 'dzin,,skal bzang bstan 'dzin,skal bzang bstan 'dzin,,0,,,,0,,,M,,,,,,
10196,P7527,,ngag dbang shes rab,bo-x-ewts,,ngag dbang shes rab,,ngag dbang shes rab,ngag dbang shes rab,,0,,,,0,,,M,,,,,,
10197,P7528,,la stod shrI chu bzang sprul ming pa,bo-x-ewts,,la stod shrI chu bzang sprul ming pa,,la stod shrI chu bzang sprul ming pa,la stod shrI chu bzang sprul ming pa,,0,,,,0,,,M,,,,,,
10198,P7529,,dpal ldan blo gros bzang po,bo-x-ewts,,dpal ldan blo gros bzang po,,dpal ldan blo gros bzang po,dpal ldan blo gros bzang po,,0,,,,0,,,M,,,,,,
10199,P753,,Rinchen Zangpo,en,,rin chen bzang po,རིན་ཆེན་བཟང་པོ།,Rinchen Zangpo,rin chen bzang po,958,0,,,1055,0,,,M,,,,,,
102,P00EGS1017626,,bsod nams rin chen,bo-x-ewts,,bsod nams rin chen,,bsod nams rin chen,bsod nams rin chen,,0,,,1839,0,,,,,,,,,
1020,P0RK250,,dbus pa dge ser,bo-x-ewts,,dbus pa dge ser,,dbus pa dge ser,dbus pa dge ser,,0,,,,0,,,M,,,,,,
10200,P7530,,"bawden, c. r.",en,,"bawden, c. r.",,"bawden, c. r.","bawden, c. r.",,0,,,,0,,,M,,,,,,
10201,P7531,,ngag dbang mkhyen brtse thub bstan dbang po,bo-x-ewts,,ngag dbang mkhyen brtse thub bstan dbang po,,ngag dbang mkhyen brtse thub bstan dbang po,ngag dbang mkhyen brtse thub bstan dbang po,1913,0,,,1988,0,,,M,,,,,,
10202,P7532,,Khedrub Sherab Gyeltsen,en,,mkhas grub shes rab rgyal mtshan,མཁས་གྲུབ་ཤེས་རབ་རྒྱལ་མཚན།,Khedrub Sherab Gyeltsen,mkhas grub shes rab rgyal mtshan,1505,0,,,1573,0,1570,,M,,,,,,
10203,P7533,,Ngawang Khyenrab Jampel Nyingpo,en,,ngag dbang mkhyen rab 'jam dpal snying po,ངག་དབང་མཁྱེན་རབ་འཇམ་དཔལ་སྙིང་པོ།,Ngawang Khyenrab Jampel Nyingpo,ngag dbang mkhyen rab 'jam dpal snying po,1868,0,,,1949,0,,,M,,,,,,
10204,P7534,,ngag dbang kun dga' bstan pa'i rgyal mtshan,bo-x-ewts,,ngag dbang kun dga' bstan pa'i rgyal mtshan,,ngag dbang kun dga' bstan pa'i rgyal mtshan,ngag dbang kun dga' bstan pa'i rgyal mtshan,1863,0,,,1899,0,,,M,,,,,,
10205,P7535,,byams pa dpal ldan chos mdzad,bo-x-ewts,,byams pa dpal ldan chos mdzad,,byams pa dpal ldan chos mdzad,byams pa dpal ldan chos mdzad,,0,,,,0,,,M,,,,,,
10206,P7537,,rnam rgyal grags pa,bo-x-ewts,,rnam rgyal grags pa,,rnam rgyal grags pa,rnam rgyal grags pa,,0,,,,0,,,M,,,,,,
10207,P7538,,pad+ma mtsho rgyal,bo-x-ewts,,pad+ma mtsho rgyal,,pad+ma mtsho rgyal,pad+ma mtsho rgyal,,0,,,,0,,,M,,,,,,
10208,P7539,,tshe dbang rig 'dzin,bo-x-ewts,,tshe dbang rig 'dzin,,tshe dbang rig 'dzin,tshe dbang rig 'dzin,,0,,,,0,,,M,,,,,,
10209,P754,,chos kyi dbang phyug,bo-x-ewts,,chos kyi dbang phyug,,chos kyi dbang phyug,chos kyi dbang phyug,1860,0,,,1940,0,,,M,,,,,,
1021,P0RK251,,kha'ub pa rdo rje bdud 'joms,bo-x-ewts,,kha'ub pa rdo rje bdud 'joms,,kha'ub pa rdo rje bdud 'joms,kha'ub pa rdo rje bdud 'joms,,0,,,,0,,,M,,,,,,
10210,P7540,,mi pham dpal 'byor 'phrin las bzang po,bo-x-ewts,,mi pham dpal 'byor 'phrin las bzang po,,mi pham dpal 'byor 'phrin las bzang po,mi pham dpal 'byor 'phrin las bzang po,,0,,,,0,,,M,,,,,,
10211,P7542,,dmu tsatra he,bo-x-ewts,,dmu tsatra he,,dmu tsatra he,dmu tsatra he,,0,,,,0,,,M,,,,,,
10212,P7543,,bstan pa'i nyi ma,bo-x-ewts,,bstan pa'i nyi ma,,bstan pa'i nyi ma,bstan pa'i nyi ma,1930,0,,,,0,,,M,,,,,,
10213,P7544,,shing bza' 03a blo bzang 'phrin las rgya mtsho,bo-x-ewts,,shing bza' 03a blo bzang 'phrin las rgya mtsho,,shing bza' 03a blo bzang 'phrin las rgya mtsho,shing bza' 03a blo bzang 'phrin las rgya mtsho,1821,0,,,1832,0,,,M,,,,,,
10214,P7545,,blo bzang bstan pa'i sgron me,bo-x-ewts,,blo bzang bstan pa'i sgron me,,blo bzang bstan pa'i sgron me,blo bzang bstan pa'i sgron me,1821,0,,,,0,,,M,,,,,,
10215,P7548,,blo bzang chos kyi rgya mtsho,bo-x-ewts,,blo bzang chos kyi rgya mtsho,,blo bzang chos kyi rgya mtsho,blo bzang chos kyi rgya mtsho,1858,0,,,1926,0,,,M,,,,,,
10216,P7549,,blo bzang mkhas grub rgya mtsho,bo-x-ewts,,blo bzang mkhas grub rgya mtsho,,blo bzang mkhas grub rgya mtsho,blo bzang mkhas grub rgya mtsho,1908,0,,,,0,,,M,,,,,,
10217,P755,,ngag dbang 'phrin las,bo-x-ewts,,ngag dbang 'phrin las,,ngag dbang 'phrin las,ngag dbang 'phrin las,,0,,,1950,0,,,M,,,,,,
10218,P7550,,nor bu rgya mtsho,bo-x-ewts,,nor bu rgya mtsho,,nor bu rgya mtsho,nor bu rgya mtsho,,0,,,,0,,,M,,,,,,
10219,P7551,,bstan pa'i nyi ma,bo-x-ewts,,bstan pa'i nyi ma,,bstan pa'i nyi ma,bstan pa'i nyi ma,,0,,,,0,,,M,,,,,,
1022,P0RK252,,ma tam gi pa (mAtanggIpAda),bo-x-ewts,,ma tam gi pa (mAtanggIpAda),,ma tam gi pa (mAtanggIpAda),ma tam gi pa (mAtanggIpAda),,0,,,,0,,,M,,,,,,
10220,P7552,,dkon mchog rin chen,bo-x-ewts,,dkon mchog rin chen,,dkon mchog rin chen,dkon mchog rin chen,1922,0,,,,0,,,M,,,,,,
10221,P7553,,kun bzang nor bu,bo-x-ewts,,kun bzang nor bu,,kun bzang nor bu,kun bzang nor bu,,0,,,,0,,,M,,,,,,
10222,P7554,,ra blo,bo-x-ewts,,ra blo,,ra blo,ra blo,,0,,,,0,,,M,,,,,,
10223,P7555,,rdor srung,bo-x-ewts,,rdor srung,,rdor srung,rdor srung,,0,,,,0,,,M,,,,,,
10224,P7556,,chos kyi dbang phyug,bo-x-ewts,,chos kyi dbang phyug,,chos kyi dbang phyug,chos kyi dbang phyug,,0,,,,0,,,M,,,,,,
10225,P7557,,'jigs med phrin las,bo-x-ewts,,'jigs med phrin las,,'jigs med phrin las,'jigs med phrin las,,0,,,,0,,,M,,,,,,
10226,P7558,,shes rab rgyal mtshan,bo-x-ewts,,shes rab rgyal mtshan,,shes rab rgyal mtshan,shes rab rgyal mtshan,,0,,,,0,,,M,,,,,,
10227,P7559,,'jam dbyangs mdo sngags bshad sgrub nyi ma,bo-x-ewts,,'jam dbyangs mdo sngags bshad sgrub nyi ma,,'jam dbyangs mdo sngags bshad sgrub nyi ma,'jam dbyangs mdo sngags bshad sgrub nyi ma,1880,0,,,1957,0,,,M,,,,,,
10228,P756,,dpal 'byor,bo-x-ewts,,dpal 'byor,,dpal 'byor,dpal 'byor,,0,,,,0,,,M,,,,,,
10229,P7560,,bstan pa'i nyi ma,bo-x-ewts,,bstan pa'i nyi ma,,bstan pa'i nyi ma,bstan pa'i nyi ma,,0,,,,0,,,M,,,,,,
1023,P0RK253,,ra hu la shrI (rAhulashrI),bo-x-ewts,,ra hu la shrI (rAhulashrI),,ra hu la shrI (rAhulashrI),ra hu la shrI (rAhulashrI),,0,,,,0,,,M,,,,,,
10230,P7561,,'jigs med bde chen rdo rje,bo-x-ewts,,'jigs med bde chen rdo rje,,'jigs med bde chen rdo rje,'jigs med bde chen rdo rje,,0,,,,0,,,M,,,,,,
10231,P7562,,sras mchog rdo rje,bo-x-ewts,,sras mchog rdo rje,,sras mchog rdo rje,sras mchog rdo rje,,0,,,,0,,,M,,,,,,
10232,P7563,,lo rgya,bo-x-ewts,,lo rgya,,lo rgya,lo rgya,,0,,,,0,,,M,,,,,,
10233,P7564,,dkon mchog dar rgyas,bo-x-ewts,,dkon mchog dar rgyas,,dkon mchog dar rgyas,dkon mchog dar rgyas,,0,,,,0,,,M,,,,,,
10234,P7565,,bshad sgrub rgya mtsho,bo-x-ewts,,bshad sgrub rgya mtsho,,bshad sgrub rgya mtsho,bshad sgrub rgya mtsho,,0,,,,0,,,M,,,,,,
10235,P7566,,thar pa,bo-x-ewts,,thar pa,,thar pa,thar pa,,0,,,,0,,,M,,,,,,
10236,P7568,,ye shes bzang po,bo-x-ewts,,ye shes bzang po,,ye shes bzang po,ye shes bzang po,1967,0,,,,0,,,M,,,,,,
10237,P7569,,pad+ma mkha' spyod dbang po,bo-x-ewts,,pad+ma mkha' spyod dbang po,,pad+ma mkha' spyod dbang po,pad+ma mkha' spyod dbang po,,0,,,,0,,,M,,,,,,
10238,P757,,dngos grub,bo-x-ewts,,dngos grub,,dngos grub,dngos grub,,0,,,,0,,,M,,,,,,
10239,P7570,,yon tan rgya mtsho,bo-x-ewts,,yon tan rgya mtsho,,yon tan rgya mtsho,yon tan rgya mtsho,,0,,,,0,,,M,,,,,,
1024,P0RK259,,don ri grags pa dpal (don mo ri pa grags pa dpal),bo-x-ewts,,don ri grags pa dpal (don mo ri pa grags pa dpal),,don ri grags pa dpal (don mo ri pa grags pa dpal),don ri grags pa dpal (don mo ri pa grags pa dpal),,0,,,,0,,,M,,,,,,
10240,P7571,,don grub rgyal mtshan,bo-x-ewts,,don grub rgyal mtshan,,don grub rgyal mtshan,don grub rgyal mtshan,,0,,,,0,,,M,,,,,,
10241,P7572,,mdung rtse ras pa,bo-x-ewts,,mdung rtse ras pa,,mdung rtse ras pa,mdung rtse ras pa,,0,,,,0,,,M,,,,,,
10242,P7573,,bsod nams dpal 'byor,bo-x-ewts,,bsod nams dpal 'byor,,bsod nams dpal 'byor,bsod nams dpal 'byor,1933,0,,,,0,,,M,,,,,,
10243,P7574,,mkhyen brtse gtsug lag smra ba'i nyi ma,bo-x-ewts,,mkhyen brtse gtsug lag smra ba'i nyi ma,,mkhyen brtse gtsug lag smra ba'i nyi ma,mkhyen brtse gtsug lag smra ba'i nyi ma,,0,,,,0,,,M,,,,,,
10244,P7575,,'jam dbyangs,bo-x-ewts,,'jam dbyangs,,'jam dbyangs,'jam dbyangs,,0,,,,0,,,M,,,,,,
10245,P7576,,byang chub ye shes,bo-x-ewts,,byang chub ye shes,,byang chub ye shes,byang chub ye shes,,0,,,,0,,,M,,,,,,
10246,P7577,,shes rab gzhon nu,bo-x-ewts,,shes rab gzhon nu,,shes rab gzhon nu,shes rab gzhon nu,,0,,,,0,,,M,,,,,,
10247,P7578,,dbang 'dus tshe ring,bo-x-ewts,,dbang 'dus tshe ring,,dbang 'dus tshe ring,dbang 'dus tshe ring,1950,0,,,,0,,,M,,,,,,
10248,P7579,,'phrin las rgya mtsho,bo-x-ewts,,'phrin las rgya mtsho,,'phrin las rgya mtsho,'phrin las rgya mtsho,1953,0,,,,0,,,M,,,,,,
10249,P758,,dge 'dun rin chen,bo-x-ewts,,dge 'dun rin chen,,dge 'dun rin chen,dge 'dun rin chen,1926,0,,,1997,0,,,M,,,https://www.lotsawahouse.org/tibetan-masters/je-khenpo-gendun-rinchen/,,,
1025,P0RK26,,mkhan chen 'od zer dpal,bo-x-ewts,,mkhan chen 'od zer dpal,,mkhan chen 'od zer dpal,mkhan chen 'od zer dpal,,0,,,,0,,,M,,,,,,
10250,P7580,,santigupta,en,,santigupta,,santigupta,santigupta,,0,,,,0,,,M,,,,,,
10251,P7581,,buddhagupta,en,,buddhagupta,,buddhagupta,buddhagupta,,0,,,,0,,,M,,,,,,
10252,P7582,,nirvanasri,en,,nirvanasri,,nirvanasri,nirvanasri,,0,,,,0,,,M,,,,,,
10253,P7583,Samding Dorje Pakmo,Choying Dechen Tsomo,en,bsam sdings rdo rje phag mo,chos dbyings bde chen mtsho mo,,"The Ninth Samding Dorje Pakmo, Choying Dechen Tsomo",bsam sdings rdo rje phag mo 09 chos dbyings bde chen mtsho mo,,0,,,1843,0,,,F,09,,,,,
10254,P7584,,kun dga' rnam rgyal,bo-x-ewts,,kun dga' rnam rgyal,,kun dga' rnam rgyal,kun dga' rnam rgyal,,0,,,,0,,,M,,,,,,
10255,P7585,,pad+ma thabs mkhas,bo-x-ewts,,pad+ma thabs mkhas,,pad+ma thabs mkhas,pad+ma thabs mkhas,,0,,,,0,,,M,,,,,,
10256,P7587,,chos grags,bo-x-ewts,,chos grags,,chos grags,chos grags,,0,,,,0,,,M,,,,,,
10257,P7588,,slob dpon dpa' bo,bo-x-ewts,,slob dpon dpa' bo,,slob dpon dpa' bo,slob dpon dpa' bo,,0,,,,0,,,M,,,,,,
10258,P7589,,Layakpa Jangchub Ngodrub,en,,la yag pa byang chub dngos grub,ལ་ཡག་པ་བྱང་ཆུབ་དངོས་གྲུབ།,Layakpa Jangchub Ngodrub,la yag pa byang chub dngos grub,,0,,46,,0,,48,M,,,,,,
10259,P759,,bsam gtan rgya mtsho,bo-x-ewts,,bsam gtan rgya mtsho,,bsam gtan rgya mtsho,bsam gtan rgya mtsho,1883,0,,,1956,0,,,M,,,,,,
1026,P0RK267,,sprin gyi shugs can (meghavegin),bo-x-ewts,,sprin gyi shugs can (meghavegin),,sprin gyi shugs can (meghavegin),sprin gyi shugs can (meghavegin),,0,,,,0,,,M,,,,,,
10260,P7590,,nges don rgya mtsho,bo-x-ewts,,nges don rgya mtsho,,nges don rgya mtsho,nges don rgya mtsho,,0,,,,0,,,M,,,,,,
10261,P7591,,karma rin chen chen phrin las rgyal mtshan,bo-x-ewts,,ka.rma rin chen chen phrin las rgyal mtshan,,karma rin chen chen phrin las rgyal mtshan,ka.rma rin chen chen phrin las rgyal mtshan,,0,,,,0,,,M,,,,,,
10262,P7592,,rin chen rgya mtsho,bo-x-ewts,,rin chen rgya mtsho,,rin chen rgya mtsho,rin chen rgya mtsho,,0,,,,0,,,M,,,,,,
10263,P7594,,chos dbyings yongs grol,bo-x-ewts,,chos dbyings yongs grol,,chos dbyings yongs grol,chos dbyings yongs grol,,0,,,,0,,,M,,,,,,
10264,P7595,,ye shes bzang po,bo-x-ewts,,ye shes bzang po,,ye shes bzang po,ye shes bzang po,,0,,,,0,,,M,,,,,,
10265,P7596,,dkon mchog rab brtan,bo-x-ewts,,dkon mchog rab brtan,,dkon mchog rab brtan,dkon mchog rab brtan,,0,,,,0,,,M,,,,,,
10266,P7597,,yon tan dbang phyug,bo-x-ewts,,yon tan dbang phyug,,yon tan dbang phyug,yon tan dbang phyug,,0,,,,0,,,M,,,,,,
10267,P7598,,dge 'dun seng+ge,bo-x-ewts,,dge 'dun seng+ge,,dge 'dun seng+ge,dge 'dun seng+ge,,0,,,,0,,,M,,,,,,
10268,P7599,,candragomin,en,,candragomin,,candragomin,candragomin,,0,,,,0,,,M,,,,,,
10269,P76,,blo gros mgon po,bo-x-ewts,,blo gros mgon po,,blo gros mgon po,blo gros mgon po,,0,,,,0,,,M,,,,,,
10270,P760,,'jigs med chos rgyal,bo-x-ewts,,'jigs med chos rgyal,,'jigs med chos rgyal,'jigs med chos rgyal,1862,0,,,1904,0,,,M,,,,,,
10271,P7600,,karma dharmendra samanta bhadra,en,,karma dharmendra samanta bhadra,,karma dharmendra samanta bhadra,karma dharmendra samanta bhadra,,0,,,,0,,,M,,,,,,
10272,P7601,,bsod nams bstan 'dzin,bo-x-ewts,,bsod nams bstan 'dzin,,bsod nams bstan 'dzin,bsod nams bstan 'dzin,,0,,,,0,,,M,,,,,,
10273,P7602,,lo kA shrI,bo-x-ewts,,lo kA shrI,,lo kA shrI,lo kA shrI,,0,,,,0,,,M,,,,,,
10274,P7603,,las kyi rdo rje,bo-x-ewts,,las kyi rdo rje,,las kyi rdo rje,las kyi rdo rje,,0,,,,0,,,M,,,,,,
10275,P7604,,dar ma tshul khrims,bo-x-ewts,,dar ma tshul khrims,,dar ma tshul khrims,dar ma tshul khrims,,0,,,,0,,,M,,,,,,
10276,P7605,,zla ba bzang po,bo-x-ewts,,zla ba bzang po,,zla ba bzang po,zla ba bzang po,,0,,,,0,,,M,,,,,,
10277,P7606,,shing lo pa,bo-x-ewts,,shing lo pa,,shing lo pa,shing lo pa,,0,,,,0,,,M,,,,,,
10278,P7607,,shra dhA ka ra,bo-x-ewts,,shra dhA ka ra,,shra dhA ka ra,shra dhA ka ra,,0,,,,0,,,M,,,,,,
10279,P7608,,so'u ri pa,bo-x-ewts,,so'u ri pa,,so'u ri pa,so'u ri pa,,0,,,,0,,,M,,,,,,
1028,P0RK269,,dza hu,bo-x-ewts,,dza hu,,dza hu,dza hu,,0,,,,0,,,M,,,,,,
10280,P7609,,Mitrayogin,en,,mi tra dzo ki,མི་ཏྲ་ཛོ་ཀི།,Mitrayogin,mi tra dzo ki,,0,,47,,0,,50,M,,,,,,
10281,P761,,tshul khrims dpal bzang,bo-x-ewts,,tshul khrims dpal bzang,,tshul khrims dpal bzang,tshul khrims dpal bzang,,0,,,,0,,,M,,,,,,
10282,P7610,,sangs rgyas dbang 'dus,bo-x-ewts,,sangs rgyas dbang 'dus,,sangs rgyas dbang 'dus,sangs rgyas dbang 'dus,,0,,,,0,,,M,,,,,,
