tol_id,tbrc_id,primary_name,name_variant,lang_tag
2327,P1078,Lobzang Donyo,dga' ldan khri pa 42 blo bzang don yod,bo-x-ewts
2327,P1078,Lobzang Donyo,khri 42 rnam dag rdo rje,bo-x-ewts
2327,P1078,Lobzang Donyo,Lobzang Dar,en
2327,P1078,Lobzang Donyo,Tri 42 Namdak Dorje,en
2327,P1078,Lobzang Donyo,Namdak Dorje,en
2327,P1078,Lobzang Donyo,Ganden Tripa 42 Lobzang Donyo,en
2327,P1078,Lobzang Donyo,Penpo Lobzang Donyo ,en
2327,P1078,Lobzang Donyo,Ganden Trichen 42 Lobzang Donyo,en
2328,P1079,Chokyi Gyelpo,phags pa phyogs thams cad las rnam par rgyal ba rgya mtsho'i sde,bo-x-ewts
2328,P1079,Chokyi Gyelpo,pyan snga chos kyi rgyal po,bo-x-ewts
2328,P1079,Chokyi Gyelpo,chab mdo khri rabs 16 'phags pa lha 04 chos kyi rgyal po,bo-x-ewts
2328,P1079,Chokyi Gyelpo,chos kyi rgyal po,bo-x-ewts
2328,P1079,Chokyi Gyelpo,rdo rje 'phags mchog,bo-x-ewts
2328,P1079,Chokyi Gyelpo,phags pa lha rnam par rgyal   ba rgya mtsho'i sde,bo-x-ewts
2328,P1079,Chokyi Gyelpo,phags pa chos rgyal,bo-x-ewts
2328,P1079,Chokyi Gyelpo,Chokyi Gyelpo,en
2328,P1079,Chokyi Gyelpo,nyer gnyis pa chos kyi rgyal   po,bo-x-ewts
2328,P1079,Chokyi Gyelpo,bri gung gdan rabs 11 chos kyi rgyal   po,bo-x-ewts
2328,P1079,Chokyi Gyelpo,Drigung Danrab 11 Chokyi Gyelpo,en
2328,P1079,Chokyi Gyelpo,Chamdo Trirab 16 Pakpa lha 04 Chokyi Gyelpo ,en
2328,P1079,Chokyi Gyelpo,Pakpa Lha Chog Tamchele Nampar Gyelwa Gyatso De,en
2328,P1079,Chokyi Gyelpo,Chennga Chokyi Gyelpo,en
2328,P1079,Chokyi Gyelpo,Pakpa Chogyel,en
2328,P1079,Chokyi Gyelpo,Pakpa Lha Nampar Gyelwa Gyatso De,en
2328,P1079,Chokyi Gyelpo,Dorje Pagchok,en
2328,P1079,Chokyi Gyelpo,Nyernyipa Chokyi Gyelpo,en
2329,P108,Ngawang Jampa,bde mchog srung,bo-x-ewts
2329,P108,Ngawang Jampa,phur lcog ngag dbang byans pa,bo-x-ewts
2329,P108,Ngawang Jampa,ngag dbang byams pa,bo-x-ewts
2329,P108,Ngawang Jampa,phur bu lcog ngag dbang byams   pa,bo-x-ewts
2329,P108,Ngawang Jampa,Purchok Ngawang Jampa,en
2329,P108,Ngawang Jampa,Demchok Sung,en
2329,P108,Ngawang Jampa,Ngawang Jampa,en
2329,P108,Ngawang Jampa,Purbuchok Ngawang Jampa,en
2330,P1080,Ngawang Chokyi Wangchuk,ngag dbang chos kyi dbang   phyug bstan pa'i rgyal mtshan,bo-x-ewts
2330,P1080,Ngawang Chokyi Wangchuk,rta tshag 05 ngag dbang chos   kyi dbang phyug,bo-x-ewts
2330,P1080,Ngawang Chokyi Wangchuk,ngag dbang chos kyi dbang   phyug,bo-x-ewts
2330,P1080,Ngawang Chokyi Wangchuk,ba so ngag dbang chos kyi dbang phyug,bo-x-ewts
2338,P1089,Nesar Jamyang Khyentse Wangchuk,mkhyen brtse'i dbang phyug,bo-x-ewts
2338,P1089,Nesar Jamyang Khyentse Wangchuk,gnas gsar mkhyen brtse'i dbang   phyug,bo-x-ewts
2338,P1089,Nesar Jamyang Khyentse Wangchuk,a zha mkhyen brtse'i dbang phyug,bo-x-ewts
2338,P1089,Nesar Jamyang Khyentse Wangchuk,jam dbyangs mkhyen brtse'i dbang   phyug,bo-x-ewts
2338,P1089,Nesar Jamyang Khyentse Wangchuk,zhwa lu mkhan chen 14 'jam dbyangs   mkhyen brtse'i dbang phyug,bo-x-ewts
2338,P1089,Nesar Jamyang Khyentse Wangchuk,Zhalu Khenchen 14 Jamyang Khyentse Wangchuk,en
2338,P1089,Nesar Jamyang Khyentse Wangchuk,Azha Mkhyentse Wangchuk,en
2338,P1089,Nesar Jamyang Khyentse Wangchuk,Nesar Khyentse Wangchuk,en
2338,P1089,Nesar Jamyang Khyentse Wangchuk,Jamyang Khyentse Wangchuk,en
2338,P1089,Nesar Jamyang Khyentse Wangchuk,Khyentse Wangchuk,en
2339,P109,Jampel Gyatso,blo bzang 'jam dpal rgya mtsho,bo-x-ewts
2339,P109,Jampel Gyatso,grub dbang 'jam dpal rgya   mtsho,bo-x-ewts
2339,P109,Jampel Gyatso,rtogs ldan 'jam dpal rgya mtsho,bo-x-ewts
2339,P109,Jampel Gyatso,Tokden Jampel Gyatso,en
2339,P109,Jampel Gyatso,Lobzang Jampel Gyatso,en
2339,P109,Jampel Gyatso,Drubwang Jampel Gyatso,en
2340,P1090,Labsum Gyeltsen,mtsho rgyal,bo-x-ewts
2340,P1090,Labsum Gyeltsen,bslab gsum rgyal mtshan,bo-x-ewts
2340,P1090,Labsum Gyeltsen,sding ma ba bslab gsum rgyal   mtshan,bo-x-ewts
2340,P1090,Labsum Gyeltsen,lding ma ba bslab gsum rgyal mtshan,bo-x-ewts
2340,P1090,Labsum Gyeltsen,Tsogyel,en
2340,P1090,Labsum Gyeltsen,Dingma Labsum Gyeltsen,en
2340,P1090,Labsum Gyeltsen,Labsum Gyeltsen,en
2387,P1132,Ngorchen Kunga Zangpo,ngor chen rin chen mchog,bo-x-ewts
2387,P1132,Ngorchen Kunga Zangpo,kun dga' bzang po,bo-x-ewts
2387,P1132,Ngorchen Kunga Zangpo,rdo rje 'chang kun dga' bzang po,bo-x-ewts
2387,P1132,Ngorchen Kunga Zangpo,ngor mkhan chen 01 kun dga'   bzang po,bo-x-ewts
2387,P1132,Ngorchen Kunga Zangpo,Ngorchen 01 Kunga Zangpo,en
2387,P1132,Ngorchen Kunga Zangpo,Dorje Chang Kunga Zangpo,en
2387,P1132,Ngorchen Kunga Zangpo,Ngorchen Rinchen Chok,en
2387,P1132,Ngorchen Kunga Zangpo,Kunga Zangpo,en
2392,P1137,Lobzang Dorje,thub bstan 'gyur med 'phrin las rab brtan,bo-x-ewts
2392,P1137,Lobzang Dorje,blo sde,bo-x-ewts
2392,P1137,Lobzang Dorje,kun bzang shes rab,bo-x-ewts
2392,P1137,Lobzang Dorje,thub bstan 'gyur med phrin las rab brtan dpal bzang po,bo-x-ewts
2392,P1137,Lobzang Dorje,sku 'bum khri 17 blo bzang rdo   rje,bo-x-ewts
2392,P1137,Lobzang Dorje,a skyong mkhan po blo bzang   rdo rje,bo-x-ewts
2392,P1137,Lobzang Dorje,stag mtsher khri chen blo bzang rdo   rje,bo-x-ewts
2392,P1137,Lobzang Dorje,Kunzang Sherab,en
2392,P1137,Lobzang Dorje,Lode,en
2392,P1137,Lobzang Dorje,Akyong Khenpo Lobzang Dorje,en
2392,P1137,Lobzang Dorje,Taktser Trichen Lobzang Dorje,en
2392,P1137,Lobzang Dorje,Tubten Gyurme Trinle Rabten Pel Zangpo,en
2392,P1137,Lobzang Dorje,Tubten Gyurme Trinle Rabten,en
2392,P1137,Lobzang Dorje,"Seventeenth Kumbum Tripa, Lobzang Dorje",en
2393,P1138,Lobzang Tsultrim Jigme Gyatso,stag mtsher khri chen sprul   sku blo bzang tshul khrims 'jigs med rgya mtsho,bo-x-ewts
2393,P1138,Lobzang Tsultrim Jigme Gyatso,stag mtsher khri chen,bo-x-ewts
2393,P1138,Lobzang Tsultrim Jigme Gyatso,Taktser Trichen Tulku Lobzang Tsultrim Jigme Gyatso,en
2399,P1143,Yeshe Kelzang,ye shes skal bzang,bo-x-ewts
2399,P1143,Yeshe Kelzang,stag mtsher khri chen ye shes   skal bzang,bo-x-ewts
2399,P1143,Yeshe Kelzang,sku 'bum rgyud pa khri 22 ye shes   skal bzang,bo-x-ewts
2399,P1143,Yeshe Kelzang,sku 'bum khri 29 ye shes skal bzang,bo-x-ewts
2399,P1143,Yeshe Kelzang,Taktser Trchen Yeshe Kelzang,en
2399,P1143,Yeshe Kelzang,Twenty-ninth Kumbum Tripa Yeshe Kelzang,en
2399,P1143,Yeshe Kelzang,Kumbum Gyudpa Tripa 22 Yeshe Kelzang,en
2409,P1152,Namkha Sengge,tshang sras dga' ba'i lang tsho,bo-x-ewts
2409,P1152,Namkha Sengge,rnga rgod 02 nam mkha' seng+ge,bo-x-ewts
2409,P1152,Namkha Sengge,ngar rgod sku skye 02 nam mkha'   seng+ge,bo-x-ewts
2409,P1152,Namkha Sengge,Tsangre Gawai Langtso,en
2409,P1152,Namkha Sengge,Ngago Lama 02 Namkha Sengge ,en
2418,P1160,Ngawang Lobzang,ngag dbang blo bzang,bo-x-ewts
2418,P1160,Ngawang Lobzang,tsha ba khri sprul ngag dbang   blo bzang,bo-x-ewts
2418,P1160,Ngawang Lobzang,tsha sprul ngag dbang blo bzang,bo-x-ewts
2419,P1161,Dungkar Lobzang Trinle,blo bzang 'phrin las,bo-x-ewts
2419,P1161,Dungkar Lobzang Trinle,Lobzang Trinle,en
2423,P1165,Surkhang Wangchen Gelek,zur khang zhaps pad,bo-x-ewts
2423,P1165,Surkhang Wangchen Gelek,dbang chen dge legs,bo-x-ewts
2423,P1165,Surkhang Wangchen Gelek,zur khang rdza sa,bo-x-ewts
2423,P1165,Surkhang Wangchen Gelek,Surkhang Shape,en
2423,P1165,Surkhang Wangchen Gelek,Surkhang Dzasa,en
2427,P1169,Pelden Gyeltsen,dga' ldan khri chen 40 dpal ldan rgyal mtshan,bo-x-ewts
2427,P1169,Pelden Gyeltsen,khri chen dpal ldan rgyal mtshan,bo-x-ewts
2427,P1169,Pelden Gyeltsen,dpal ldan rgyal mtsho,bo-x-ewts
2427,P1169,Pelden Gyeltsen,dpal ldan rgyal mtshan,bo-x-ewts
2427,P1169,Pelden Gyeltsen,tsha rong dpal ldan rgyal   mtshan,bo-x-ewts
2427,P1169,Pelden Gyeltsen,mnga' ris pa bstan pa'i rgyal   mtshan,bo-x-ewts
2427,P1169,Pelden Gyeltsen,dga' ldan khri pa 40 dpal ldan rgyal mtshan,bo-x-ewts
2427,P1169,Pelden Gyeltsen,mdo spe chos mdzad dpal ldan rgyal   mtshan,bo-x-ewts
2427,P1169,Pelden Gyeltsen,Tsarong Pelden Gyeltsen,en
2427,P1169,Pelden Gyeltsen,Ganden Trichen 40 Pelden Gyeltsen,en
2427,P1169,Pelden Gyeltsen,Ngari Pelden Tenpa Gyeltsen ,en
2427,P1169,Pelden Gyeltsen,Dopel Chodze Pelden Gyeltsen,en
2427,P1169,Pelden Gyeltsen,Ganden Tripa 40 Pelden Gyeltsen,en
2427,P1169,Pelden Gyeltsen,Pelden Gyeltsen,en
2427,P1169,Pelden Gyeltsen,Tripa Pelden Gyeltsen,en
2427,P1169,Pelden Gyeltsen,Pelden Gyeltso,en
2434,P1175,Yonten Gyatso,yon tan rgya mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,yon tan rgya mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,mkhas brtsun yon tan rgya mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,yon tan rgya mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,stong 'khor 02 yon tan rgya   mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,sbur tsho slob dpon yon tan   rgya mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,jo nang chos rje yon tan rgya   mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,mkhas pa yon tan rgya mtsho,bo-x-ewts
2434,P1175,Yonten Gyatso,Yonten Gyatso,en
2434,P1175,Yonten Gyatso,Burtso Yonten Gyatso,en
2434,P1175,Yonten Gyatso,Jonang Choje Yonten Gyatso,en
2434,P1175,Yonten Gyatso,Khepa Yonten Gyatso,en
2434,P1175,Yonten Gyatso,Khetsun Yonten Gyatso,en
2434,P1175,Yonten Gyatso,Dalai Lama 04 Yonten Gyatso,en
2436,P1177,Lobzang Dondrub,blo bzang don grub,bo-x-ewts
2436,P1177,Lobzang Dondrub,co ne sa skyong 10 blo bzang   don grub,bo-x-ewts
2436,P1177,Lobzang Dondrub,sde khri 01 blo bzang don grub,bo-x-ewts
2436,P1177,Lobzang Dondrub,sde rgan blo bzang don grub,bo-x-ewts
2436,P1177,Lobzang Dondrub,bla brang rgyud pa mkhan po blo bzang   don grub,bo-x-ewts
2436,P1177,Lobzang Dondrub,bla brang khri 03 blo bzang don grub,bo-x-ewts
2436,P1177,Lobzang Dondrub,Degen Lobzang Dondrub,en
2436,P1177,Lobzang Dondrub,Labrang Tri 03 Lobzang Dondrub,en
2436,P1177,Lobzang Dondrub,Labrang Gyupa Khenpo Lobzang Dondrub,en
2436,P1177,Lobzang Dondrub,Detri 01 Lobzang Dondrub,en
2441,P1181,Drakpa Wozer,grags pa 'od zer,bo-x-ewts
2441,P1181,Drakpa Wozer,lcang skya 01 grags pa 'od zer,bo-x-ewts
2442,P1182,Sumpa Damcho Gyatso,dgon lung khri 01 dam chos   rgya mtsho,bo-x-ewts
2442,P1182,Sumpa Damcho Gyatso,dgon lung khri 04 dam chos   rgya mtsho,bo-x-ewts
2442,P1182,Sumpa Damcho Gyatso,sum pa dam chos rgya mtsho,bo-x-ewts
2442,P1182,Sumpa Damcho Gyatso,sum pa dpon slob dam chos rgya   mtsho,bo-x-ewts
2442,P1182,Sumpa Damcho Gyatso,Gonlung Tri 04 Damcho Gyatso,en
2442,P1182,Sumpa Damcho Gyatso,Sumpa Damcho Gyatso,en
2442,P1182,Sumpa Damcho Gyatso,Sumpa Ponlob Damcho Gyatso,en
2442,P1182,Sumpa Damcho Gyatso,Gonlung Tri 01 Damcho Gyatso,en
2456,P1195,Khyenrab Yonten Gyatso,dga' ldan khri chen 88 mkhyen rab yon tan rgya mtsho,bo-x-ewts
2456,P1195,Khyenrab Yonten Gyatso,mkhyen rab yon tan rgya mtsho,bo-x-ewts
2456,P1195,Khyenrab Yonten Gyatso,lcang rgyab khri chen mkhyen   rab yon tan rgya mtsho,bo-x-ewts
2456,P1195,Khyenrab Yonten Gyatso,dga' ldan khri pa 88 mkhyen rab yon tan rgya mtsho,bo-x-ewts
2456,P1195,Khyenrab Yonten Gyatso,bri gung pa mkhyen rab yon tan rgya mtsho,bo-x-ewts
2456,P1195,Khyenrab Yonten Gyatso,Khyenrab Yonten Gyatso,en
2456,P1195,Khyenrab Yonten Gyatso,Chang-gyabpa Trichen Khyenrab Yonten Gyatso ,en
2456,P1195,Khyenrab Yonten Gyatso,Ganden Trichen 88 Khyenrab Yonten Gyatso,en
2456,P1195,Khyenrab Yonten Gyatso,Drigungpa Khyenrab Yonten Gyatso ,en
2456,P1195,Khyenrab Yonten Gyatso,Ganden Tripa 88 Khyenrab Yonten Gyatso,en
2462,P120,Gyelwa Gyatso,chab mdo khri rabs 19 phags pa lha 05 rgyal ba rgya mtsho,bo-x-ewts
2462,P120,Gyelwa Gyatso,rgyal ba rgya mtsho,bo-x-ewts
2462,P120,Gyelwa Gyatso,rgyal ba rgya mtsho,bo-x-ewts
2462,P120,Gyelwa Gyatso,stong 'khor 03 rgyal ba rgya   mtsho,bo-x-ewts
2462,P120,Gyelwa Gyatso,Chamdo Trirab 19 Pakpa Lha 05 Gyelwa Gyatso,en
2462,P120,Gyelwa Gyatso,blo bzang 'phags pa bsod nams lhun grub dge legs dpel bzang po,bo-x-ewts
2462,P120,Gyelwa Gyatso,Lobzang Pakpa Sonam Lhundrub Gelel Pelzang,en
2462,P120,Gyelwa Gyatso,Gyelwa Gyamtso,en
2469,P1206,Lobzang Chopel Gyatso,rdzong dkar ma ni ba blo bzang   bkra shis chos 'phel rgya mtsho,bo-x-ewts
2469,P1206,Lobzang Chopel Gyatso,dpal chen nyi ma,bo-x-ewts
2469,P1206,Lobzang Chopel Gyatso,blo bzang bkra shis chos 'phel   rgya mtsho,bo-x-ewts
2469,P1206,Lobzang Chopel Gyatso,rdzong dkar 05,bo-x-ewts
2469,P1206,Lobzang Chopel Gyatso,Lobzang Tashi Chopel Gyatso,en
2469,P1206,Lobzang Chopel Gyatso,Fifth Dzongkar,en
2469,P1206,Lobzang Chopel Gyatso,Pelchen Nyima,en
2469,P1206,Lobzang Chopel Gyatso,Dzongkar Maniwa Lobzang Tashi Chopel Gyatso,en
2483,P1219,Kyoton Monlam Tsultrim,smon lam tshul khrims,bo-x-ewts
2483,P1219,Kyoton Monlam Tsultrim,Monlam Tsultrim,en
2491,P1226,Lama Dampa Sonam Gyeltsen,nyi ma bde ba'i blo gros,bo-x-ewts
2491,P1226,Lama Dampa Sonam Gyeltsen,bsod nams rgyal mtshan,bo-x-ewts
2491,P1226,Lama Dampa Sonam Gyeltsen,bla ma dam pa bsod nams rgyal   mtshan,bo-x-ewts
2491,P1226,Lama Dampa Sonam Gyeltsen,sa skya pa bla ma dam pa bsod nams   rgyal mtshan,bo-x-ewts
2491,P1226,Lama Dampa Sonam Gyeltsen,Sonam Gyeltsen,en
2491,P1226,Lama Dampa Sonam Gyeltsen,Nyima Dewai Lodro,en
2491,P1226,Lama Dampa Sonam Gyeltsen,Sakyapa Lama Dampa Sonam Gyeltsen,en
2495,P123,Sherab Gyatso,jam dpal dgyes pa'i blo gros,bo-x-ewts
2495,P123,Sherab Gyatso,drung chen shes rab rgya mtsho,bo-x-ewts
2495,P123,Sherab Gyatso,dpal ldan rdo rje bdud 'dul,bo-x-ewts
2495,P123,Sherab Gyatso,shes rab rgya mtsho,bo-x-ewts
2495,P123,Sherab Gyatso,dge bshes shes rab rgya mtsho,bo-x-ewts
2495,P123,Sherab Gyatso,rdo sbis dge bshes shes rab   rgya mtsho,bo-x-ewts
2495,P123,Sherab Gyatso,a khu ching shes rab rgya   mtsho,bo-x-ewts
2495,P123,Sherab Gyatso,klu 'bum dge bshes shes rab rgya   mtsho,bo-x-ewts
2495,P123,Sherab Gyatso,drung pa shes rab rgya mtsho,bo-x-ewts
2495,P123,Sherab Gyatso,Drungpa Sherab Gyatso,en
2495,P123,Sherab Gyatso,Pelden Dorje Dudul,en
2495,P123,Sherab Gyatso,Jampel Gyepai Lodro ,en
2495,P123,Sherab Gyatso,Sherab Gyatso,en
2495,P123,Sherab Gyatso,Drungchen Sherab Gyatso,en
2495,P123,Sherab Gyatso,Lubum Sherab Gyatso ,en
2495,P123,Sherab Gyatso,Geshe Sherab Gyatso ,en
2495,P123,Sherab Gyatso,Akhuching Sherab Gyatso,en
2495,P123,Sherab Gyatso,Dobi Geshe Sherab Gyatso ,en
2504,P1238,Machik Zhama,lha rje ma,bo-x-ewts
2504,P1238,Machik Zhama,Lha Jema,en
2506,P124,Tubten Jigme Gyatso,jigs med rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,blo bzang thub bstan 'jigs med   dbang po'i sde,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,blo bzang thub bstan 'jigs med   rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,stong 'khor 09 thub bstan   'jigs med rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,thub bstan 'jigs med rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,thub bstan 'jigs med rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,jam dbyangs bzhad pa 03 blo   bzang thub bstan 'jigs med rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,bla brang khri 27 blo bzang thub   bstan 'jigs med rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,shis tshang gdan rabs 01 blo bzang   thub bstan 'jigs med rgya mtsho,bo-x-ewts
2506,P124,Tubten Jigme Gyatso,Lobzang Tubten Jigme Wangpo De,en
2506,P124,Tubten Jigme Gyatso,Jamyang Zhepa 03 Lobzang Tubten Jigme Gyatso,en
2506,P124,Tubten Jigme Gyatso,Shitsang Denrab 01 Lobzang Tubten Jigme Gyatso,en
2506,P124,Tubten Jigme Gyatso,Jigme Gyatso,en
2506,P124,Tubten Jigme Gyatso,Tubten Jigme Gyatso,en
2506,P124,Tubten Jigme Gyatso,Labrang Tripa 27 Lobzang Tubten Jigme Gyatso,en
2506,P124,Tubten Jigme Gyatso,Lobzang Tubten Jigme Gyatso,en
2510,P1243,Padampa Sanggye,dam pa sangs rgyas,bo-x-ewts
2510,P1243,Padampa Sanggye,dam pa rgya gar,bo-x-ewts
2510,P1243,Padampa Sanggye,mi pham mgon po,bo-x-ewts
2510,P1243,Padampa Sanggye,dam pa rgya gar nag chung,bo-x-ewts
2510,P1243,Padampa Sanggye,pha dam pa sangs rgyas,bo-x-ewts
2510,P1243,Padampa Sanggye,Mipam Gonpo,en
2510,P1243,Padampa Sanggye,Dampa Gyagar Nakchung,en
2510,P1243,Padampa Sanggye,Dampa Gyagar,en
2510,P1243,Padampa Sanggye,Dampa Sanggye,en
2521,P1253,Lobzang Trinle Lungtok Gyatso,blo bzang 'phrin las lung rtogs   rgya mtsho,bo-x-ewts
2521,P1253,Lobzang Trinle Lungtok Gyatso,skal ldan 07 blo bzang 'phrin las   lung rtogs rgya mtsho,bo-x-ewts
2521,P1253,Lobzang Trinle Lungtok Gyatso,Lobzang Trinle Lungtok Gyatso,en
2521,P1253,Lobzang Trinle Lungtok Gyatso,Kelden 07 Lobzang Trinle Lungtok Gyatso,en
2523,P1255,Ngawang Chokyi Gyeltsen,khri pa ngag dbang chos kyi rgyal mtshan,bo-x-ewts
2523,P1255,Ngawang Chokyi Gyeltsen,dga' ldan khri chen 34 ngag dbang chos kyi rgyal mtshan,bo-x-ewts
2523,P1255,Ngawang Chokyi Gyeltsen,ngag dbang chos kyi rgyal   mtshan,bo-x-ewts
2523,P1255,Ngawang Chokyi Gyeltsen,gsal khang sku skye 2 ngag   dbang chos kyi rgyal mtshan,bo-x-ewts
2523,P1255,Ngawang Chokyi Gyeltsen,phan yul pa ngag dbang chos kyi   rgyal mtshan,bo-x-ewts
2523,P1255,Ngawang Chokyi Gyeltsen,stag khang sku skye ngag dbang chos   kyi rgyal mtshan,bo-x-ewts
2523,P1255,Ngawang Chokyi Gyeltsen,dga' ldan khri pa 34 ngag dbang chos kyi rgyal mtshan,bo-x-ewts
2523,P1255,Ngawang Chokyi Gyeltsen,Ganden Tripa 34 Ngawang Chokyi Gyeltsen,en
2523,P1255,Ngawang Chokyi Gyeltsen,Takang Kukye Ngawang Chokyi Gyeltsen,en
2523,P1255,Ngawang Chokyi Gyeltsen,Ganden Trichen 34 Ngawang Chokyi Gyeltsen,en
2523,P1255,Ngawang Chokyi Gyeltsen,Trichen Ngawang Chokyi Gyeltsen,en
2523,P1255,Ngawang Chokyi Gyeltsen,Phenyulpa Ngawang Chokyi Gyeltsen,en
2523,P1255,Ngawang Chokyi Gyeltsen,Ngawang Chokyi Gyeltsen,en
2523,P1255,Ngawang Chokyi Gyeltsen,Salkhang Kukye Ngawang Chokyi Gyeltsen ,en
2527,P1259,Ngawang Chokdrub Tenpai Gyeltsen,blo bzang tshul khrims rgya   mtsho,bo-x-ewts
2527,P1259,Ngawang Chokdrub Tenpai Gyeltsen,ngag dbang mchog grub bstan   pa'i rgyal mtshan,bo-x-ewts
2527,P1259,Ngawang Chokdrub Tenpai Gyeltsen,la mo 06 ngag dbang mchog grub   bstan pa'i rgyal mtshan,bo-x-ewts
2527,P1259,Ngawang Chokdrub Tenpai Gyeltsen,Lobzang Tsultrim Gyatso,en
2527,P1259,Ngawang Chokdrub Tenpai Gyeltsen,Lamo 06 Ngawang Chokdrub Tenpai Gyeltsen,en
2539,P127,Pakmodrupa Dorje Gyelpo,rdo rje rgyal po,bo-x-ewts
2539,P127,Pakmodrupa Dorje Gyelpo,khams ston rdo rje rgyal po,bo-x-ewts
2539,P127,Pakmodrupa Dorje Gyelpo,gro mgon rdo rje rgyal po,bo-x-ewts
2539,P127,Pakmodrupa Dorje Gyelpo,Khamton Dorje Gyelpo,en
2539,P127,Pakmodrupa Dorje Gyelpo,Dorje Gyelpo,en
2539,P127,Pakmodrupa Dorje Gyelpo,Drogon Dorje Gyelpo,en
2541,P1271,Takla Norbu,jigs med thub bstan rgya   mtsho,bo-x-ewts
2541,P1271,Takla Norbu,mgo log sman pa stag bla nor   bu,bo-x-ewts
2541,P1271,Takla Norbu,stag go sman pa bla ma,bo-x-ewts
2541,P1271,Takla Norbu,Takgo Menpa Lama,en
2541,P1271,Takla Norbu,Jigme Tubten Gyatso,en
2541,P1271,Takla Norbu,Golok Menpa Takla Norbu,en
2561,P129,Lobpon Tsilungpa,rtsi lung pa,bo-x-ewts
2561,P129,Lobpon Tsilungpa,Tsilingpa,en
2577,P1303,Drakpa Sherab,grags pa shes rab,bo-x-ewts
2577,P1303,Drakpa Sherab,snar thang mkhan chen 11 grags   pa shes rab,bo-x-ewts
2577,P1303,Drakpa Sherab,Zeu Drakpa Sherab,en
2578,P1304,Zeu Drakpa Tsondru,grags pa brtson 'grus,bo-x-ewts
2578,P1304,Zeu Drakpa Tsondru,dul 'dzin,bo-x-ewts
2578,P1304,Zeu Drakpa Tsondru,Drakpa Tsondru,en
2578,P1304,Zeu Drakpa Tsondru,Duldzin,en
2584,P131,Won Sherab Jungne,shes rab 'byung gnas,bo-x-ewts
2584,P131,Won Sherab Jungne,spyan snga shes rab 'byung   gnas,bo-x-ewts
2584,P131,Won Sherab Jungne,bri gung spyan snga shes rab 'byung   gnas,bo-x-ewts
2584,P131,Won Sherab Jungne,bri gung dbon shes rab 'byung gnas,bo-x-ewts
2584,P131,Won Sherab Jungne,bri gung gling pa,bo-x-ewts
2584,P131,Won Sherab Jungne,Drigung Lingpa,en
2584,P131,Won Sherab Jungne,Sherab Jungne,en
2584,P131,Won Sherab Jungne,Chennga Sherab Jungne,en
2584,P131,Won Sherab Jungne,Drigung On Sherab Jungne,en
2589,P1314,Katokpa Dampa Deshek,shar pa spobs pa mtha' yas  ,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,spobs pa mtha' yas,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,ka dam pa bde gshegs,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,bla ma spobs pa mtha' yas,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,shes rab seng+ge,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,bde gshegs shes rab seng+ge,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,ka&#7717; thog ma &#7751;i rin chen,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,kaH thog pa dam pa bde gshegs,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,chos rje rgyal ba kaH thog pa,bo-x-ewts
2589,P1314,Katokpa Dampa Deshek,Deshek Sherab Sengge ,en
2589,P1314,Katokpa Dampa Deshek,Sherab Sengge ,en
2589,P1314,Katokpa Dampa Deshek,Katok Mani Rinchen,en
2589,P1314,Katokpa Dampa Deshek,Choje Gyelwa Katokpa ,en
2589,P1314,Katokpa Dampa Deshek,Pobpa Taye ,en
2589,P1314,Katokpa Dampa Deshek,Sharpa Popba Taye,en
2589,P1314,Katokpa Dampa Deshek,Kadampa Deshek ,en
2589,P1314,Katokpa Dampa Deshek,Lama Pobpa Taye ,en
2589,P1314,Katokpa Dampa Deshek,Katokpa Dampa Deshek ,en
2591,P1316,Neuzurpa Yeshe Bar,ye shes 'bar,bo-x-ewts
2591,P1316,Neuzurpa Yeshe Bar,sne'u zur pa,bo-x-ewts
2591,P1316,Neuzurpa Yeshe Bar,Neuzurpa,en
2591,P1316,Neuzurpa Yeshe Bar,Yeshe Bar,en
2592,P1317,Drubchen Namkha Gyeltsen,mkhan chen phyag rdor,bo-x-ewts
2592,P1317,Drubchen Namkha Gyeltsen,nam mkha' rgyal mtshan,bo-x-ewts
